,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
01:19:45,251,0,87,300,0,244,292,84,40,308,133,29,456,0,0,94,0,0,30,42,0,1319,1507,37,21,46,125,77,154,414
01:20:00,251,0,88,298,0,243,292,85,40,308,133,31,456,0,0,94,0,0,30,42,0,1319,1509,37,21,46,125,77,154,413
01:20:15,252,0,87,300,0,244,292,84,40,308,134,30,456,0,0,93,0,0,30,42,0,1218,1509,37,21,46,125,78,154,413
01:20:30,251,0,88,299,0,244,292,83,40,308,134,30,456,0,41,94,0,0,30,42,0,1216,1509,37,21,46,125,75,152,413
01:20:45,252,0,87,299,0,244,292,84,40,307,133,23,456,0,89,92,0,0,30,42,0,1215,1510,37,21,46,125,75,154,414
01:21:00,252,0,90,362,0,244,292,83,40,307,132,27,456,0,90,91,0,0,30,42,0,1215,1510,37,21,46,125,76,154,413
01:21:15,253,0,90,363,0,244,292,83,40,307,121,28,455,0,89,93,0,0,30,44,0,1215,1509,37,21,46,125,76,154,414
01:21:30,253,0,89,363,0,243,291,84,40,307,132,30,456,0,90,93,52,0,30,36,0,1217,1513,37,21,46,125,73,154,413
01:21:45,253,0,90,366,0,244,291,83,40,307,132,30,455,0,89,92,30,0,30,38,0,1217,1514,37,21,46,125,76,155,413
01:22:30,254,5,88,366,0,244,291,83,40,306,130,28,454,0,90,93,59,0,30,25,0,1217,1515,37,21,46,125,74,153,414
01:22:45,253,5,88,364,0,244,291,84,40,305,131,28,454,0,90,91,59,0,30,44,0,1218,1515,37,21,46,125,70,153,413
01:23:00,254,3,88,363,0,245,291,83,40,305,130,28,454,0,90,90,60,0,30,44,0,1218,1516,37,21,46,125,70,153,413
01:23:15,254,4,88,364,0,244,291,85,40,305,130,28,455,0,82,91,60,0,30,42,0,1218,1515,37,21,46,125,75,153,413
01:23:30,254,5,88,363,0,244,292,83,40,305,130,27,455,0,84,90,60,0,30,44,0,1217,1515,37,22,46,125,72,152,414
01:23:45,504,5,0,362,0,243,291,85,40,304,131,23,456,0,88,91,60,44,30,44,0,1218,1516,37,21,46,125,70,153,413
02:00:00,502,0,0,364,0,243,290,83,40,304,132,22,456,0,90,90,60,43,30,43,0,1218,1517,37,21,46,125,70,153,413
02:00:15,504,0,0,365,0,243,290,83,40,305,131,22,456,0,85,89,61,44,30,44,0,1217,1516,37,22,46,125,70,152,413
02:00:30,504,0,90,363,0,243,290,83,40,305,130,22,454,0,89,91,0,44,30,44,0,1217,1517,37,9,46,125,77,152,413
02:00:45,494,0,90,365,0,243,290,84,40,305,131,27,456,0,89,88,0,0,30,44,0,1217,1516,37,8,46,125,77,153,413
02:01:00,504,0,90,365,0,243,290,84,40,305,130,22,456,0,90,90,0,0,30,44,0,1219,1517,37,12,46,125,78,152,413
02:01:15,496,0,89,363,0,242,291,85,40,305,132,22,456,0,90,88,0,0,30,44,0,1222,1516,37,9,46,125,77,152,413
02:01:30,496,0,89,366,62,242,291,83,40,305,131,22,456,0,91,91,0,0,30,43,0,1221,1515,37,9,46,125,78,153,413
02:01:45,496,0,90,365,62,243,291,84,40,305,132,22,456,0,90,89,0,0,30,43,0,1219,1515,37,21,46,125,78,152,413
02:02:00,490,0,89,364,62,244,291,84,40,305,131,22,456,0,90,90,0,0,30,43,0,1213,1515,37,21,46,125,77,152,413
02:02:15,501,29,84,365,62,243,291,84,40,304,133,27,455,0,89,90,0,45,30,45,0,1212,1515,37,21,46,125,78,153,413
02:02:30,502,18,90,364,62,244,291,85,40,304,131,27,456,0,75,90,0,45,30,45,0,1212,1516,37,21,46,125,77,152,413
02:02:45,489,17,89,365,62,244,290,85,40,304,131,22,455,0,88,92,0,44,30,44,0,1211,1517,37,20,46,125,77,153,414
02:03:00,483,9,83,365,62,243,290,85,40,304,132,27,455,0,87,91,0,44,30,45,0,1211,1517,37,21,46,125,76,152,413
02:03:15,481,12,84,366,62,244,290,83,41,303,131,27,455,0,90,90,0,45,30,44,0,1210,1516,37,0,46,125,77,152,413
02:03:30,485,17,82,365,62,243,290,84,41,304,132,22,455,0,90,89,0,45,30,45,0,1212,1517,37,0,46,125,76,154,413
02:03:45,489,16,84,366,62,243,290,84,41,303,133,22,455,0,88,90,0,44,30,45,0,1211,1516,37,0,46,125,76,152,413
02:04:00,480,26,84,365,62,243,290,85,40,304,131,22,456,0,90,90,0,45,30,45,0,1211,1516,37,0,46,125,76,153,413
02:04:30,503,0,81,366,62,244,290,83,41,303,132,22,456,0,90,89,0,44,30,44,0,1211,1517,37,0,46,125,75,152,413
02:04:45,503,0,80,364,62,243,290,84,41,303,131,22,455,0,88,90,0,44,30,45,0,1210,1518,37,0,46,125,76,154,413
02:05:00,503,0,82,362,62,243,290,86,41,179,130,22,455,0,89,91,0,46,30,45,0,1210,1517,37,0,46,125,77,153,413
02:05:15,504,0,83,364,62,243,289,84,41,179,131,22,455,0,89,90,0,45,30,44,0,1211,1517,37,0,46,125,76,153,413
02:05:30,503,0,81,364,62,243,290,82,41,179,130,27,456,0,89,91,0,46,30,45,0,1214,1517,37,0,46,125,76,154,413
02:05:45,503,0,80,363,62,243,290,83,41,179,131,27,456,0,89,90,0,46,30,45,0,1221,1517,37,0,46,125,76,153,413
02:06:00,504,0,80,364,62,242,289,83,40,179,132,22,457,0,88,90,0,46,30,44,0,1221,1518,37,0,46,125,77,153,413
02:06:15,505,0,84,364,62,242,289,83,40,178,132,22,455,0,90,90,0,46,30,45,0,1218,1518,37,19,46,125,77,154,414
02:06:30,505,0,85,364,62,242,290,84,40,178,130,29,456,0,89,89,0,46,30,45,0,1220,1517,37,19,46,125,76,154,413
02:06:45,506,0,85,364,62,241,290,83,40,178,130,29,456,0,89,89,0,45,30,44,0,1222,1517,37,19,46,125,76,154,413
02:07:00,506,0,83,364,62,242,290,83,40,178,130,22,457,0,90,90,0,45,30,44,0,1220,1517,37,19,46,125,76,153,413
02:07:15,506,0,89,364,62,241,289,83,40,178,131,22,456,0,89,91,0,47,30,44,0,1219,1518,37,19,46,125,77,152,413
02:07:30,507,0,90,366,62,241,289,83,40,178,129,29,457,0,90,90,0,46,30,45,0,1220,1518,37,19,46,125,76,152,413
02:07:45,507,0,90,366,62,241,288,83,40,301,130,29,457,0,90,89,0,45,30,45,0,1219,1517,37,19,46,125,76,152,413
02:08:00,507,0,90,364,62,241,289,84,40,301,131,22,457,0,88,91,0,46,30,44,0,1219,1516,37,20,46,125,77,153,413
02:08:15,506,31,88,364,62,241,288,83,40,301,131,27,457,0,87,90,0,46,30,45,0,1220,1516,37,20,46,125,77,152,413
02:08:30,507,29,90,363,62,241,289,83,40,301,130,22,456,0,90,90,0,45,30,44,0,1220,1515,37,20,46,125,76,151,413
02:08:45,507,31,90,364,62,241,289,83,40,301,130,22,456,0,88,91,0,45,30,45,0,1220,1515,37,20,46,125,77,151,413
02:09:00,506,30,91,364,62,241,289,85,40,302,130,29,456,0,89,89,0,46,30,45,0,1221,1515,37,20,46,125,76,152,413
02:09:15,507,31,90,365,62,241,289,86,40,301,131,22,455,0,88,91,0,46,30,45,0,1219,1514,37,20,46,125,77,153,413
02:09:30,507,31,91,364,62,241,289,84,40,301,132,22,455,0,89,90,0,46,30,45,0,1219,1512,37,20,46,125,77,151,413
02:09:45,507,32,89,365,62,241,289,85,40,301,132,22,454,0,89,90,0,46,30,45,0,1219,1512,37,20,46,125,57,151,413
02:10:00,507,32,90,363,62,240,289,85,40,301,132,27,454,0,88,89,0,45,30,45,0,1219,1512,37,19,46,125,77,151,413
02:10:15,508,32,89,363,62,240,289,83,40,301,131,29,454,0,90,90,58,46,30,45,0,1218,1511,37,19,46,125,78,153,413
02:10:30,508,33,82,364,62,240,289,84,40,301,130,22,454,0,90,90,59,46,30,45,0,1218,1511,37,19,46,125,77,152,413
02:10:45,508,33,88,363,0,241,289,84,40,301,131,22,455,0,91,91,60,46,30,45,0,1217,1510,37,19,46,125,77,152,413
02:11:00,508,33,89,364,0,240,289,85,40,301,131,29,455,0,91,90,48,46,30,44,0,1217,1509,37,19,46,125,77,151,413
02:11:15,508,33,91,363,0,241,288,83,40,301,131,29,454,0,0,90,7,46,30,45,0,1218,1510,37,19,46,125,60,151,413
02:11:30,507,33,89,364,0,239,289,83,40,301,130,27,455,0,0,89,5,45,30,45,0,1217,1509,37,19,46,125,76,152,413
02:11:45,508,33,91,363,0,241,288,83,40,301,130,22,455,0,0,89,4,45,30,44,0,1217,1509,37,19,46,125,70,153,413
02:12:00,508,33,91,363,0,240,288,84,40,250,131,22,456,0,0,90,8,45,30,45,0,1219,1508,37,19,46,125,69,152,413
02:12:15,508,33,90,363,0,241,288,83,40,250,131,28,454,0,0,90,7,46,30,44,0,1215,1508,37,19,46,125,74,153,413
02:12:30,508,33,89,363,0,241,288,84,40,250,132,27,453,0,0,90,8,45,30,45,0,1215,1508,37,19,46,125,70,151,413
02:12:45,508,33,90,363,0,241,289,85,40,250,131,27,453,0,0,89,4,46,30,44,0,1215,1508,37,19,46,125,73,152,413
02:13:00,508,33,90,362,0,240,290,85,40,250,131,22,454,0,0,92,5,46,30,44,0,1215,1508,37,17,46,125,76,152,413
02:13:15,508,33,89,363,0,240,289,83,40,250,131,22,458,0,0,89,5,46,30,45,0,1295,1510,37,17,46,125,74,151,414
02:13:30,509,31,88,363,0,239,290,83,40,250,130,26,457,0,0,89,8,46,30,45,0,1322,1511,37,17,46,125,77,153,413
02:13:45,502,32,89,361,0,239,288,85,40,250,131,27,457,0,0,91,7,45,30,45,0,1323,1512,37,17,46,125,75,151,413
02:14:00,507,32,91,363,0,239,289,83,40,254,130,28,457,0,0,89,4,45,30,44,0,1322,1512,37,17,46,125,76,152,413
02:14:15,506,31,92,360,0,239,289,85,40,301,131,26,456,0,0,91,6,46,30,45,0,1321,1511,37,17,46,125,69,152,433
02:14:30,508,12,92,361,0,239,289,84,40,301,130,27,458,0,0,90,8,46,30,45,0,1321,1511,37,17,46,125,70,153,434
02:14:45,509,17,90,361,0,239,289,85,40,301,130,27,457,0,0,91,8,46,30,44,0,1322,1510,37,17,46,125,70,153,434
