,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,387.0,31.0,69.0,354.0,0.0,234.0,289.0,0.0,39.0,265.0,130.0,49.0,574.0,35.0,78.0,0.0,32.0,33.0,63.0,37.0,0.0,1193.0,1535.0,596.0,16.0,0.0,103.0,71.0,147.0,355.0
hashrate,0.0044768667163067755,0.0003586120625465376,0.0007982010424422934,0.004095118391660462,0.0,0.0027069426656738645,0.0033431898734177217,0.0,0.00045115711094564405,0.0030655547282204022,0.0015038570364854802,0.0005668384214445271,0.00664010722263589,0.0004048845867460909,0.0009023142218912881,0.0,0.00037018019359642596,0.0003817483246463142,0.0007287922561429635,0.00042802084884586744,0.0,0.013800780342516753,0.017757081161578557,0.006894606105733433,0.00018509009679821298,0.0,0.001191517498138496,0.00082133730454207,0.0017005152643335814,0.00410668652271035
