,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy,mingk2,doctor,bike,makabaka,hmwww,bearlaptop
02:17:30,583.0,0.0,84.0,257.0,0.0,237.0,323.0,0.0,41.0,303.0,0.0,0.0,467.0,0.0,0.0,189.0,44.0,61.0,78.0,38.0,0.0,1127.0,1339.0,73.0,0.0,48.0,0.0,87.0,143.0,438.0,43.0,43.0,456.0,0.0,44.0,0.0
02:17:45,584.0,0.0,87.0,257.0,0.0,237.0,322.0,0.0,41.0,303.0,0.0,0.0,467.0,0.0,0.0,189.0,3.0,62.0,78.0,38.0,0.0,1126.0,1330.0,97.0,0.0,47.0,0.0,83.0,141.0,437.0,44.0,43.0,456.0,0.0,43.0,0.0
02:18:00,584.0,0.0,88.0,258.0,0.0,237.0,322.0,0.0,41.0,252.0,0.0,0.0,467.0,0.0,0.0,188.0,5.0,60.0,77.0,38.0,0.0,1126.0,1340.0,97.0,0.0,47.0,0.0,85.0,144.0,437.0,42.0,43.0,456.0,0.0,44.0,0.0
02:18:15,582.0,0.0,87.0,257.0,0.0,237.0,321.0,0.0,41.0,252.0,0.0,0.0,466.0,0.0,0.0,188.0,6.0,60.0,77.0,38.0,0.0,1126.0,1332.0,91.0,0.0,48.0,0.0,78.0,146.0,438.0,42.0,43.0,456.0,0.0,44.0,0.0
02:18:30,584.0,0.0,89.0,258.0,0.0,237.0,321.0,0.0,41.0,252.0,0.0,0.0,466.0,0.0,0.0,187.0,0.0,61.0,77.0,39.0,0.0,1126.0,1332.0,62.0,0.0,48.0,0.0,78.0,142.0,438.0,43.0,43.0,456.0,0.0,44.0,0.0
02:18:45,585.0,0.0,82.0,259.0,0.0,237.0,322.0,0.0,41.0,252.0,0.0,0.0,466.0,0.0,0.0,189.0,3.0,61.0,77.0,38.0,0.0,1126.0,1360.0,97.0,0.0,47.0,0.0,79.0,146.0,437.0,43.0,43.0,456.0,0.0,44.0,0.0
02:19:00,583.0,0.0,87.0,258.0,0.0,237.0,322.0,0.0,41.0,252.0,0.0,0.0,466.0,0.0,0.0,189.0,4.0,60.0,77.0,39.0,0.0,1126.0,1241.0,97.0,0.0,0.0,0.0,84.0,144.0,437.0,0.0,43.0,456.0,0.0,44.0,0.0
02:19:15,580.0,0.0,87.0,260.0,0.0,237.0,321.0,0.0,41.0,303.0,0.0,0.0,466.0,0.0,0.0,188.0,3.0,60.0,77.0,38.0,0.0,1126.0,1333.0,98.0,0.0,0.0,0.0,85.0,144.0,438.0,0.0,43.0,456.0,0.0,44.0,0.0
02:19:30,584.0,0.0,88.0,258.0,0.0,237.0,321.0,0.0,41.0,303.0,0.0,0.0,466.0,0.0,0.0,188.0,0.0,60.0,77.0,39.0,0.0,1126.0,1342.0,98.0,0.0,0.0,0.0,85.0,146.0,437.0,0.0,43.0,456.0,0.0,44.0,0.0
02:19:45,584.0,0.0,88.0,259.0,0.0,237.0,321.0,0.0,41.0,304.0,0.0,0.0,466.0,0.0,0.0,187.0,0.0,60.0,77.0,38.0,0.0,1127.0,1331.0,88.0,0.0,0.0,0.0,83.0,142.0,438.0,0.0,43.0,456.0,0.0,44.0,0.0
02:20:00,575.0,0.0,0.0,258.0,0.0,237.0,321.0,0.0,41.0,303.0,0.0,0.0,466.0,0.0,0.0,184.0,4.0,61.0,77.0,39.0,0.0,1127.0,1332.0,0.0,0.0,0.0,0.0,84.0,146.0,438.0,0.0,43.0,456.0,0.0,44.0,0.0
02:20:15,577.0,0.0,0.0,258.0,0.0,237.0,321.0,0.0,41.0,303.0,0.0,0.0,465.0,0.0,0.0,183.0,0.0,60.0,77.0,39.0,0.0,1126.0,1329.0,0.0,0.0,0.0,0.0,84.0,143.0,438.0,0.0,43.0,456.0,0.0,44.0,0.0
02:20:30,564.0,0.0,0.0,259.0,0.0,237.0,321.0,0.0,41.0,304.0,0.0,0.0,465.0,0.0,0.0,186.0,7.0,60.0,77.0,37.0,0.0,1126.0,1334.0,0.0,0.0,0.0,0.0,83.0,145.0,438.0,0.0,43.0,456.0,0.0,44.0,0.0
02:20:45,582.0,0.0,0.0,259.0,0.0,237.0,321.0,0.0,41.0,304.0,0.0,0.0,465.0,0.0,0.0,114.0,23.0,60.0,77.0,38.0,0.0,1126.0,1336.0,0.0,0.0,0.0,0.0,84.0,146.0,438.0,0.0,43.0,456.0,0.0,43.0,0.0
02:21:00,582.0,0.0,0.0,260.0,0.0,237.0,321.0,0.0,41.0,304.0,0.0,0.0,465.0,0.0,0.0,131.0,7.0,61.0,77.0,38.0,0.0,1126.0,1341.0,0.0,0.0,0.0,0.0,84.0,147.0,438.0,0.0,43.0,456.0,0.0,44.0,0.0
02:21:15,578.0,0.0,0.0,258.0,0.0,237.0,322.0,0.0,41.0,304.0,0.0,0.0,465.0,0.0,0.0,146.0,7.0,60.0,78.0,38.0,0.0,1125.0,1331.0,0.0,0.0,0.0,0.0,84.0,142.0,438.0,0.0,43.0,456.0,0.0,44.0,0.0
02:21:30,579.0,0.0,0.0,257.0,0.0,237.0,321.0,0.0,41.0,304.0,0.0,0.0,465.0,0.0,0.0,144.0,4.0,59.0,41.0,37.0,0.0,1125.0,1344.0,0.0,0.0,0.0,0.0,82.0,142.0,438.0,0.0,43.0,456.0,0.0,44.0,0.0
02:21:45,573.0,0.0,0.0,258.0,0.0,237.0,321.0,0.0,41.0,304.0,0.0,0.0,465.0,0.0,0.0,140.0,0.0,60.0,59.0,38.0,0.0,1125.0,1345.0,0.0,0.0,0.0,0.0,80.0,145.0,438.0,0.0,43.0,456.0,0.0,44.0,0.0
02:22:00,573.0,0.0,0.0,259.0,0.0,237.0,322.0,0.0,41.0,304.0,0.0,0.0,465.0,0.0,0.0,141.0,0.0,60.0,40.0,38.0,0.0,1123.0,1342.0,0.0,0.0,0.0,0.0,80.0,143.0,438.0,42.0,43.0,456.0,0.0,44.0,0.0
02:22:15,574.0,0.0,0.0,194.0,0.0,237.0,322.0,0.0,41.0,304.0,0.0,0.0,465.0,0.0,0.0,130.0,0.0,60.0,40.0,38.0,0.0,1124.0,1344.0,0.0,0.0,0.0,0.0,80.0,144.0,438.0,26.0,43.0,456.0,0.0,44.0,0.0
02:22:30,574.0,0.0,0.0,196.0,0.0,237.0,322.0,0.0,41.0,303.0,0.0,0.0,466.0,0.0,0.0,144.0,0.0,60.0,40.0,38.0,0.0,1124.0,1336.0,0.0,0.0,0.0,0.0,80.0,143.0,438.0,43.0,43.0,456.0,0.0,44.0,0.0
02:22:45,571.0,0.0,88.0,255.0,0.0,237.0,321.0,0.0,41.0,303.0,0.0,0.0,467.0,0.0,0.0,141.0,0.0,62.0,41.0,38.0,0.0,1124.0,1345.0,69.0,0.0,0.0,0.0,58.0,143.0,438.0,43.0,43.0,456.0,0.0,44.0,0.0
02:23:00,556.0,0.0,87.0,257.0,0.0,237.0,321.0,0.0,41.0,303.0,0.0,0.0,469.0,0.0,0.0,132.0,0.0,62.0,31.0,38.0,0.0,1124.0,1333.0,71.0,0.0,0.0,0.0,80.0,148.0,438.0,43.0,43.0,456.0,0.0,44.0,0.0
02:23:15,574.0,0.0,88.0,257.0,0.0,237.0,322.0,0.0,41.0,304.0,0.0,0.0,469.0,0.0,0.0,188.0,0.0,62.0,31.0,38.0,0.0,1124.0,1340.0,71.0,0.0,0.0,0.0,86.0,146.0,439.0,43.0,43.0,456.0,0.0,42.0,0.0
02:23:30,573.0,0.0,87.0,258.0,0.0,237.0,322.0,0.0,0.0,304.0,0.0,0.0,470.0,0.0,0.0,189.0,0.0,62.0,41.0,38.0,0.0,1124.0,1335.0,69.0,0.0,0.0,0.0,47.0,145.0,439.0,43.0,43.0,456.0,0.0,44.0,0.0
02:23:45,573.0,0.0,87.0,258.0,0.0,237.0,323.0,0.0,42.0,304.0,0.0,0.0,470.0,0.0,0.0,190.0,0.0,62.0,38.0,38.0,0.0,1124.0,1347.0,81.0,0.0,0.0,0.0,50.0,148.0,439.0,43.0,44.0,456.0,0.0,44.0,0.0
03:00:00,573.0,0.0,53.0,261.0,0.0,237.0,324.0,0.0,42.0,304.0,0.0,0.0,470.0,0.0,0.0,191.0,0.0,62.0,45.0,38.0,0.0,1124.0,1343.0,71.0,0.0,0.0,0.0,50.0,149.0,439.0,44.0,44.0,456.0,0.0,44.0,0.0
03:00:15,330.0,0.0,86.0,259.0,0.0,237.0,324.0,0.0,42.0,305.0,0.0,0.0,469.0,0.0,0.0,188.0,0.0,62.0,39.0,38.0,0.0,1123.0,1335.0,98.0,0.0,0.0,0.0,43.0,145.0,440.0,44.0,44.0,456.0,0.0,44.0,0.0
03:00:30,330.0,0.0,90.0,258.0,0.0,237.0,323.0,0.0,42.0,305.0,0.0,0.0,470.0,0.0,0.0,189.0,0.0,62.0,69.0,39.0,0.0,1121.0,1347.0,98.0,0.0,0.0,0.0,43.0,144.0,440.0,44.0,44.0,456.0,0.0,44.0,0.0
03:00:45,330.0,0.0,88.0,259.0,0.0,238.0,323.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,190.0,0.0,62.0,70.0,38.0,0.0,1120.0,1343.0,98.0,0.0,0.0,0.0,43.0,145.0,440.0,43.0,44.0,456.0,28.0,44.0,0.0
03:01:00,330.0,0.0,86.0,261.0,0.0,238.0,324.0,0.0,42.0,305.0,0.0,0.0,472.0,0.0,0.0,187.0,0.0,62.0,70.0,38.0,0.0,1120.0,1362.0,98.0,0.0,0.0,0.0,43.0,147.0,440.0,43.0,44.0,456.0,27.0,44.0,0.0
03:01:15,330.0,0.0,88.0,259.0,0.0,238.0,324.0,0.0,42.0,305.0,0.0,0.0,473.0,0.0,0.0,189.0,62.0,62.0,78.0,38.0,0.0,1120.0,1358.0,98.0,0.0,0.0,0.0,89.0,146.0,439.0,44.0,43.0,456.0,27.0,44.0,0.0
03:01:30,331.0,0.0,90.0,260.0,0.0,238.0,324.0,0.0,42.0,305.0,0.0,0.0,473.0,0.0,0.0,190.0,62.0,62.0,31.0,38.0,0.0,1119.0,1335.0,98.0,0.0,0.0,0.0,88.0,146.0,439.0,44.0,43.0,456.0,27.0,44.0,0.0
03:02:15,592.0,0.0,90.0,260.0,0.0,239.0,326.0,0.0,42.0,305.0,0.0,0.0,472.0,0.0,0.0,188.0,62.0,62.0,77.0,38.0,0.0,1118.0,1344.0,98.0,0.0,48.0,0.0,88.0,148.0,441.0,44.0,44.0,456.0,0.0,43.0,0.0
03:02:30,592.0,0.0,88.0,257.0,0.0,239.0,326.0,0.0,42.0,305.0,0.0,0.0,472.0,0.0,0.0,189.0,62.0,62.0,77.0,38.0,0.0,1116.0,1343.0,97.0,0.0,48.0,0.0,88.0,150.0,441.0,44.0,43.0,456.0,0.0,44.0,0.0
03:02:45,591.0,0.0,89.0,260.0,0.0,239.0,326.0,0.0,42.0,305.0,0.0,0.0,472.0,0.0,0.0,187.0,64.0,62.0,78.0,38.0,0.0,1117.0,1246.0,97.0,0.0,48.0,0.0,89.0,149.0,439.0,43.0,43.0,456.0,0.0,44.0,0.0
03:03:00,590.0,0.0,89.0,259.0,0.0,239.0,326.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,189.0,62.0,62.0,78.0,38.0,0.0,1117.0,1364.0,97.0,0.0,48.0,0.0,88.0,150.0,440.0,43.0,43.0,456.0,0.0,44.0,0.0
03:03:15,591.0,0.0,89.0,260.0,0.0,240.0,326.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,189.0,62.0,62.0,78.0,38.0,0.0,1118.0,1352.0,97.0,0.0,48.0,0.0,89.0,148.0,440.0,43.0,43.0,456.0,29.0,44.0,0.0
03:03:30,592.0,0.0,89.0,258.0,0.0,240.0,326.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,186.0,62.0,62.0,79.0,39.0,0.0,1118.0,1343.0,97.0,0.0,48.0,0.0,89.0,147.0,440.0,43.0,43.0,457.0,27.0,44.0,0.0
03:03:45,592.0,0.0,89.0,257.0,0.0,240.0,326.0,0.0,42.0,305.0,0.0,0.0,472.0,0.0,0.0,185.0,62.0,62.0,79.0,38.0,0.0,1118.0,1334.0,97.0,0.0,48.0,0.0,88.0,146.0,440.0,43.0,43.0,457.0,27.0,44.0,0.0
03:04:00,592.0,0.0,88.0,251.0,0.0,240.0,326.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,188.0,62.0,62.0,78.0,38.0,0.0,1117.0,1338.0,97.0,0.0,48.0,0.0,89.0,147.0,439.0,43.0,43.0,456.0,27.0,44.0,0.0
03:04:15,591.0,0.0,89.0,259.0,0.0,240.0,327.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,190.0,62.0,62.0,78.0,39.0,0.0,1116.0,1332.0,97.0,0.0,48.0,0.0,89.0,146.0,440.0,43.0,43.0,456.0,27.0,44.0,0.0
03:04:30,591.0,0.0,88.0,258.0,0.0,240.0,327.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,189.0,61.0,62.0,78.0,39.0,0.0,1116.0,1334.0,97.0,0.0,48.0,0.0,89.0,147.0,438.0,43.0,43.0,455.0,27.0,44.0,0.0
03:04:45,591.0,0.0,88.0,259.0,0.0,240.0,327.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,188.0,62.0,62.0,78.0,39.0,0.0,1115.0,1347.0,97.0,0.0,48.0,0.0,88.0,150.0,440.0,43.0,43.0,456.0,27.0,44.0,0.0
03:05:00,590.0,0.0,89.0,258.0,0.0,240.0,326.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,187.0,62.0,62.0,78.0,38.0,0.0,1117.0,844.0,97.0,0.0,47.0,0.0,89.0,149.0,440.0,43.0,43.0,456.0,28.0,44.0,0.0
03:05:15,590.0,0.0,87.0,259.0,0.0,240.0,326.0,0.0,42.0,305.0,0.0,0.0,472.0,0.0,0.0,186.0,61.0,62.0,78.0,38.0,0.0,1117.0,1345.0,97.0,0.0,47.0,0.0,87.0,149.0,440.0,43.0,43.0,456.0,27.0,43.0,0.0
03:05:30,590.0,0.0,88.0,251.0,0.0,240.0,326.0,0.0,42.0,305.0,0.0,0.0,472.0,0.0,0.0,188.0,61.0,62.0,79.0,38.0,0.0,1116.0,1337.0,97.0,0.0,47.0,0.0,87.0,148.0,440.0,43.0,43.0,456.0,0.0,44.0,0.0
03:05:45,590.0,0.0,88.0,252.0,0.0,240.0,327.0,0.0,42.0,304.0,0.0,0.0,472.0,0.0,0.0,187.0,61.0,62.0,78.0,38.0,0.0,1116.0,1335.0,97.0,0.0,47.0,0.0,87.0,147.0,440.0,43.0,43.0,456.0,27.0,44.0,0.0
03:06:00,590.0,0.0,88.0,251.0,0.0,240.0,327.0,0.0,42.0,304.0,0.0,0.0,472.0,0.0,0.0,188.0,62.0,62.0,79.0,39.0,0.0,1117.0,1237.0,97.0,0.0,47.0,0.0,88.0,148.0,440.0,43.0,43.0,456.0,27.0,44.0,0.0
03:06:15,590.0,0.0,89.0,257.0,0.0,240.0,327.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,188.0,61.0,62.0,79.0,38.0,0.0,1116.0,1334.0,97.0,0.0,47.0,0.0,88.0,148.0,439.0,43.0,43.0,457.0,27.0,44.0,0.0
03:06:30,590.0,0.0,89.0,257.0,0.0,241.0,327.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,189.0,62.0,62.0,78.0,38.0,0.0,1116.0,1334.0,97.0,0.0,47.0,0.0,88.0,146.0,440.0,43.0,43.0,457.0,27.0,44.0,0.0
03:06:45,590.0,0.0,88.0,257.0,0.0,241.0,327.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,187.0,62.0,62.0,78.0,39.0,0.0,1116.0,1345.0,97.0,0.0,47.0,0.0,89.0,147.0,439.0,42.0,43.0,457.0,27.0,44.0,0.0
03:07:00,590.0,0.0,88.0,258.0,0.0,241.0,327.0,0.0,42.0,305.0,0.0,0.0,471.0,0.0,0.0,190.0,62.0,62.0,79.0,38.0,0.0,1115.0,1340.0,97.0,0.0,47.0,0.0,88.0,148.0,440.0,43.0,43.0,457.0,27.0,44.0,0.0
03:07:15,590.0,0.0,89.0,258.0,0.0,241.0,327.0,0.0,41.0,305.0,0.0,0.0,471.0,0.0,0.0,188.0,61.0,62.0,78.0,38.0,0.0,1115.0,1333.0,97.0,0.0,47.0,0.0,87.0,147.0,440.0,43.0,43.0,457.0,27.0,44.0,0.0
03:07:30,590.0,0.0,89.0,259.0,0.0,241.0,327.0,0.0,41.0,305.0,0.0,0.0,469.0,0.0,0.0,189.0,62.0,62.0,78.0,37.0,0.0,1115.0,1352.0,97.0,0.0,47.0,0.0,88.0,152.0,440.0,43.0,43.0,457.0,27.0,44.0,0.0
03:07:45,590.0,0.0,89.0,257.0,0.0,241.0,327.0,0.0,41.0,305.0,0.0,0.0,471.0,0.0,0.0,187.0,61.0,62.0,78.0,39.0,0.0,1116.0,1337.0,97.0,0.0,47.0,0.0,87.0,148.0,438.0,43.0,43.0,457.0,28.0,44.0,0.0
03:08:00,590.0,0.0,87.0,258.0,0.0,241.0,326.0,0.0,41.0,305.0,0.0,0.0,470.0,0.0,0.0,189.0,62.0,62.0,78.0,39.0,0.0,1115.0,1342.0,97.0,0.0,47.0,0.0,87.0,149.0,438.0,43.0,43.0,457.0,28.0,44.0,0.0
03:08:15,590.0,0.0,89.0,258.0,0.0,241.0,326.0,0.0,41.0,305.0,0.0,0.0,469.0,0.0,0.0,187.0,61.0,62.0,78.0,38.0,0.0,1116.0,842.0,97.0,0.0,47.0,0.0,87.0,147.0,439.0,43.0,43.0,457.0,27.0,43.0,0.0
03:08:30,591.0,0.0,89.0,259.0,0.0,241.0,326.0,0.0,41.0,305.0,0.0,0.0,469.0,0.0,0.0,189.0,62.0,62.0,79.0,39.0,0.0,1116.0,1260.0,97.0,0.0,47.0,0.0,88.0,147.0,439.0,43.0,43.0,457.0,27.0,44.0,0.0
03:08:45,591.0,0.0,88.0,260.0,0.0,241.0,328.0,0.0,41.0,305.0,0.0,0.0,469.0,0.0,0.0,187.0,62.0,62.0,78.0,38.0,0.0,1116.0,843.0,97.0,0.0,47.0,0.0,87.0,146.0,439.0,43.0,43.0,456.0,27.0,44.0,0.0
03:09:00,591.0,0.0,89.0,259.0,0.0,240.0,327.0,0.0,41.0,305.0,0.0,0.0,469.0,0.0,0.0,187.0,62.0,63.0,78.0,38.0,0.0,1095.0,847.0,97.0,0.0,47.0,0.0,87.0,149.0,439.0,43.0,43.0,456.0,27.0,44.0,0.0
03:09:15,591.0,0.0,87.0,193.0,0.0,240.0,327.0,0.0,41.0,305.0,0.0,0.0,468.0,0.0,0.0,188.0,61.0,62.0,78.0,38.0,0.0,1070.0,1236.0,97.0,0.0,47.0,0.0,86.0,147.0,438.0,45.0,43.0,302.0,28.0,44.0,0.0
03:09:30,590.0,0.0,87.0,259.0,0.0,240.0,327.0,0.0,41.0,305.0,0.0,0.0,468.0,0.0,0.0,189.0,61.0,62.0,78.0,38.0,0.0,1062.0,1233.0,97.0,0.0,47.0,0.0,87.0,147.0,438.0,43.0,43.0,319.0,0.0,44.0,0.0
03:09:45,590.0,0.0,89.0,259.0,0.0,239.0,328.0,0.0,41.0,305.0,0.0,0.0,468.0,0.0,0.0,187.0,61.0,62.0,77.0,38.0,0.0,1063.0,1223.0,97.0,0.0,47.0,0.0,87.0,146.0,438.0,0.0,43.0,319.0,27.0,44.0,0.0
03:10:00,590.0,0.0,88.0,258.0,0.0,239.0,328.0,0.0,41.0,305.0,0.0,0.0,468.0,0.0,0.0,188.0,61.0,62.0,78.0,39.0,0.0,1058.0,1228.0,97.0,0.0,47.0,0.0,87.0,149.0,438.0,0.0,43.0,320.0,27.0,44.0,0.0
03:10:15,591.0,0.0,88.0,258.0,0.0,239.0,327.0,0.0,41.0,304.0,0.0,0.0,468.0,0.0,0.0,187.0,59.0,62.0,77.0,38.0,0.0,1069.0,1237.0,97.0,0.0,46.0,0.0,87.0,143.0,438.0,0.0,43.0,319.0,27.0,44.0,0.0
03:10:30,330.0,0.0,87.0,258.0,0.0,239.0,327.0,0.0,41.0,304.0,0.0,0.0,468.0,0.0,0.0,187.0,55.0,62.0,79.0,38.0,0.0,1063.0,1229.0,97.0,0.0,46.0,0.0,85.0,144.0,438.0,0.0,43.0,318.0,26.0,44.0,0.0
03:10:45,330.0,0.0,88.0,258.0,0.0,239.0,328.0,0.0,41.0,305.0,0.0,0.0,467.0,0.0,0.0,188.0,52.0,62.0,77.0,38.0,0.0,1061.0,1229.0,97.0,0.0,46.0,0.0,42.0,147.0,438.0,0.0,43.0,318.0,27.0,44.0,0.0
03:11:00,330.0,0.0,89.0,253.0,0.0,238.0,328.0,0.0,41.0,305.0,0.0,0.0,467.0,0.0,0.0,188.0,54.0,62.0,77.0,38.0,0.0,1116.0,1337.0,97.0,0.0,46.0,0.0,42.0,145.0,438.0,0.0,43.0,454.0,27.0,44.0,0.0
03:11:15,330.0,0.0,88.0,257.0,0.0,238.0,328.0,0.0,41.0,305.0,0.0,0.0,467.0,0.0,0.0,188.0,10.0,62.0,77.0,38.0,0.0,1115.0,1331.0,97.0,0.0,46.0,0.0,86.0,145.0,438.0,0.0,43.0,454.0,27.0,43.0,0.0
03:11:30,330.0,0.0,87.0,253.0,0.0,238.0,328.0,0.0,41.0,305.0,0.0,0.0,467.0,0.0,0.0,189.0,7.0,62.0,77.0,38.0,0.0,1116.0,1329.0,97.0,0.0,46.0,0.0,87.0,147.0,438.0,0.0,43.0,455.0,27.0,44.0,0.0
03:11:45,330.0,0.0,90.0,257.0,0.0,238.0,328.0,0.0,41.0,305.0,0.0,0.0,467.0,0.0,0.0,187.0,4.0,62.0,78.0,38.0,0.0,1117.0,1329.0,97.0,0.0,42.0,0.0,87.0,145.0,438.0,0.0,43.0,455.0,27.0,44.0,0.0
03:12:00,330.0,0.0,90.0,256.0,0.0,238.0,328.0,0.0,41.0,305.0,0.0,0.0,467.0,0.0,0.0,188.0,12.0,62.0,78.0,39.0,0.0,1115.0,1328.0,97.0,0.0,46.0,0.0,86.0,145.0,438.0,0.0,43.0,454.0,28.0,44.0,0.0
03:12:15,330.0,0.0,90.0,256.0,0.0,238.0,328.0,0.0,41.0,305.0,0.0,0.0,466.0,0.0,0.0,186.0,7.0,62.0,78.0,38.0,0.0,1114.0,1338.0,97.0,0.0,0.0,0.0,86.0,146.0,438.0,0.0,43.0,453.0,28.0,44.0,0.0
03:12:30,330.0,0.0,89.0,256.0,0.0,238.0,328.0,0.0,41.0,306.0,0.0,0.0,466.0,0.0,0.0,187.0,0.0,62.0,79.0,38.0,0.0,1117.0,1338.0,97.0,0.0,0.0,0.0,86.0,145.0,438.0,0.0,43.0,453.0,27.0,44.0,0.0
03:12:45,330.0,0.0,89.0,257.0,0.0,238.0,328.0,0.0,41.0,306.0,0.0,0.0,465.0,0.0,0.0,187.0,7.0,62.0,78.0,39.0,0.0,1117.0,1329.0,97.0,0.0,0.0,0.0,86.0,145.0,438.0,0.0,43.0,453.0,28.0,44.0,0.0
03:13:00,330.0,0.0,86.0,256.0,0.0,238.0,328.0,0.0,41.0,305.0,0.0,0.0,465.0,0.0,0.0,187.0,0.0,62.0,77.0,38.0,0.0,1115.0,1331.0,97.0,0.0,0.0,0.0,86.0,145.0,438.0,0.0,43.0,453.0,27.0,44.0,0.0
03:13:15,330.0,0.0,88.0,258.0,0.0,237.0,328.0,0.0,41.0,306.0,0.0,0.0,465.0,0.0,0.0,188.0,8.0,62.0,78.0,37.0,0.0,1116.0,1331.0,97.0,0.0,46.0,0.0,87.0,145.0,438.0,0.0,43.0,452.0,27.0,44.0,0.0
03:13:30,330.0,0.0,84.0,258.0,0.0,237.0,328.0,0.0,40.0,305.0,0.0,0.0,465.0,0.0,0.0,187.0,0.0,62.0,79.0,38.0,0.0,1114.0,1327.0,97.0,0.0,46.0,0.0,86.0,146.0,438.0,0.0,43.0,452.0,27.0,44.0,0.0
