,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,452.0,13.0,81.0,132.0,0.0,222.0,292.0,0.0,40.0,290.0,124.0,80.0,50.0,0.0,0.0,88.0,26.0,40.0,64.0,29.0,0.0,1045.0,1179.0,613.0,12.0,42.0,70.0,72.0,45.0,414.0
hashrate,0.006458313689936538,0.00018574796010879422,0.0011573526745240256,0.0018860562103354488,0.0,0.003172003626473255,0.004172184950135993,0.0,0.0005715321849501361,0.004143608340888487,0.0017717497733454218,0.0011430643699002721,0.0007144152311876701,0.0,0.0,0.0012573708068902994,0.00037149592021758844,0.0005715321849501361,0.0009144514959202177,0.0004143608340888486,0.0,0.014931278331822305,0.01684591115140526,0.008758730734360835,0.0001714596554850408,0.0006001087941976429,0.001000181323662738,0.0010287579329102449,0.000642973708068903,0.005915358114233909
