,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,401.0,0.0,69.0,242.0,0.0,229.0,308.0,0.0,42.0,283.0,0.0,0.0,457.0,0.0,0.0,162.0,50.0,64.0,57.0,32.0,0.0,1097.0,1314.0,86.0,0.0,44.0,0.0,81.0,149.0,431.0
hashrate,0.005974885673454805,0.0,0.0010280975348338692,0.0036057913540550194,0.0,0.003412091818506609,0.004589188996070025,0.0,0.0006257984994640943,0.004216689889246159,0.0,0.0,0.006809283672740265,0.0,0.0,0.0024137942122186493,0.0007449982136477313,0.000953597713469096,0.0008492979635584137,0.000476798856734548,0.0,0.016345260807431223,0.01957855305466238,0.001281396927474098,0.0,0.0006555984280100036,0.0,0.0012068971061093246,0.0022200946766702395,0.006421884601643444
