,DualDragon,Niu,Fish,91Su,Havana,Leviathan,czboys,Xaq,ATalkingDog,nita,knl,xinghuo,mie523,coolmoon,jibber,hydra,hmm,reve,whbscnbiot,steve,yohen,91song,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero
hashrate,382.0,20.0,69.0,346.0,53.0,234.0,80.0,285.0,18.0,173.0,39.0,277.0,134.0,54.0,572.0,99.0,0.0,39.0,63.0,85.0,134.0,41.0,35.0,27.0,62.0,37.0,222.0,1157.0,1486.0,578.0,19.0,21.0,122.0,65.0,137.0
hashrate,0.004477370551290998,0.00023441730635031402,0.0008087397069085834,0.004055419399860433,0.0006212058618283321,0.0027426824842986743,0.0009376692254012561,0.003340446615491975,0.00021097557571528262,0.0020277096999302166,0.0004571137473831123,0.0032466796929518493,0.0015705959525471038,0.0006329267271458479,0.006704334961618981,0.0011603656664340544,0.0,0.0004571137473831123,0.0007384145150034891,0.0009962735519888346,0.0015705959525471038,0.0004805554780181437,0.0004102302861130495,0.00031646336357292395,0.0007266936496859735,0.0004336720167480809,0.0026020321004884854,0.013561041172365668,0.017417205861828332,0.0067746601535240755,0.00022269644103279832,0.00024613817166782977,0.0014299455687369156,0.0007618562456385206,0.001605758548499651
