,DualDragon,Niu,Fish,91Su,Havana,Leviathan,czboys,Xaq,ATalkingDog,nita,knl,xinghuo,mie523,coolmoon,jibber,hydra,hmm,reve,whbscnbiot,steve,yohen,91song,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero
hashrate,359.0,22.0,67.0,310.0,59.0,231.0,64.0,263.0,17.0,109.0,32.0,263.0,79.0,45.0,549.0,43.0,0.0,42.0,44.0,89.0,109.0,33.0,15.0,33.0,69.0,34.0,57.0,1176.0,1528.0,556.0,0.0,45.0,95.0,50.0,141.0
hashrate,0.0069725512975256495,0.0004272872661436331,0.0013012839468919736,0.006020866022933012,0.0011459067592033798,0.004486516294508148,0.0012430175015087509,0.005108025045262523,0.00033017652383826194,0.0021170141822570913,0.0006215087507543754,0.005108025045262523,0.0015343497284248642,0.0008739966807483404,0.010662759505129753,0.000835152383826192,0.0,0.0008157302353651178,0.0008545745322872662,0.0017285712130356067,0.0021170141822570913,0.0006409308992154497,0.0002913322269161135,0.0006409308992154497,0.001340128243814122,0.0006603530476765239,0.0011070624622812313,0.022840446590223298,0.029677042848521427,0.010798714544357274,0.0,0.0008739966807483404,0.0018451041038020522,0.0009711074230537116,0.002738522933011467
