,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,254.0,21.0,81.0,338.0,28.0,239.0,287.0,0.0,39.0,273.0,134.0,48.0,565.0,31.0,78.0,0.0,40.0,36.0,66.0,8.0,0.0,1163.0,1432.0,598.0,17.0,44.0,97.0,71.0,146.0,345.0
hashrate,0.0027873745948448834,0.00023045223028245098,0.0008888871739465967,0.003709183515974687,0.0003072696403766013,0.002622765858928847,0.0031495138138601633,0.0,0.0004279827133816947,0.002995878993671863,0.001470504707516592,0.0005267479549313166,0.0062002623861707054,0.00034019138755980857,0.0008559654267633894,0.0,0.0004389566291094304,0.0003950609661984874,0.0007242784380305602,8.779132582188609e-05,0.0,0.01276266399135669,0.01571464732211761,0.0065624016051859845,0.00018655656737150792,0.00048285229202037346,0.0010644698255903688,0.000779148016669239,0.0016021916962494212,0.003786000926068838
