,DualDragon,Niu,Fish,91Su,Havana,Leviathan,czboys,Xaq,ATalkingDog,nita,knl,xinghuo,mie523,coolmoon,jibber,hydra,hmm,reve,whbscnbiot,steve,yohen,91song,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero
hashrate,453.0,21.0,64.0,335.0,59.0,236.0,84.0,289.0,18.0,165.0,39.0,263.0,134.0,51.0,568.0,37.0,0.0,37.0,60.0,83.0,104.0,37.0,40.0,35.0,62.0,30.0,218.0,1220.0,1546.0,595.0,22.0,40.0,104.0,47.0,141.0
hashrate,0.007387,0.000342449061126648,0.001043654281528832,0.005462877879877481,0.0009621187907843919,0.0038484751631375678,0.001369796244506592,0.004712751365028633,0.000293527766679984,0.0026906711945665204,0.0006359768278066321,0.004288766813157545,0.002185151151950992,0.000831662005593288,0.009262431748568384,0.000603362631508856,0.0,0.000603362631508856,0.00097842588893328,0.001353489146357704,0.001695938207484352,0.000603362631508856,0.0006522839259555201,0.00057074843521108,0.001011040085231056,0.00048921294446664,0.0035549473964575844,0.01989465974164336,0.025210773738180852,0.00970272339858836,0.000358756159275536,0.0006522839259555201,0.001695938207484352,0.0007664336129977361,0.0022993008389932085
