,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,382.0,21.0,87.0,173.0,0.0,237.0,293.0,25.0,40.0,295.0,128.0,83.0,435.0,0.0,0.0,87.0,40.0,36.0,70.0,29.0,0.0,1180.0,1426.0,598.0,18.0,46.0,19.0,73.0,61.0,430.0
hashrate,0.005633773764258555,0.00030971007604562736,0.0012830846007604562,0.002551421102661597,0.0,0.0034952994296577945,0.004321192965779467,0.0003687024714828897,0.0005899239543726235,0.004350689163498098,0.0018877566539923952,0.0012240922053231938,0.006415423003802281,0.0,0.0,0.0012830846007604562,0.0005899239543726235,0.0005309315589353612,0.0010323669201520913,0.00042769486692015204,0.0,0.017402756653992393,0.021030788973384028,0.008819363117870722,0.0002654657794676806,0.0006784125475285171,0.00028021387832699617,0.0010766112167300379,0.0008996340304182509,0.006341682509505704
