,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,417.0,16.0,85.0,345.0,0.0,239.0,284.0,71.0,39.0,293.0,126.0,85.0,396.0,0.0,0.0,89.0,44.0,34.0,69.0,31.0,0.0,1215.0,1440.0,597.0,18.0,42.0,117.0,70.0,149.0,420.0
hashrate,0.0059907740306046646,0.00022986183330857228,0.0012211409894517901,0.00495639578071609,0.0,0.0034335611350467983,0.0040800475412271575,0.0010200118853067894,0.0005602882186896449,0.00420934482246323,0.0018101619373050066,0.0012211409894517901,0.005689080374387164,0.0,0.0,0.0012786064477789333,0.0006321200415985738,0.000488456395780716,0.000991279156143218,0.00044535730203535876,0.0,0.017455132966869704,0.020687564997771503,0.008576719655326102,0.0002585945624721438,0.0006033873124350022,0.0016808646560689347,0.0010056455207250038,0.0021405883226860794,0.006033873124350022
