,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,444.0,20.0,70.0,336.0,33.0,226.0,287.0,36.0,0.0,301.0,124.0,76.0,564.0,35.0,0.0,0.0,53.0,35.0,59.0,36.0,0.0,1269.0,1514.0,609.0,9.0,45.0,0.0,36.0,149.0,414.0
hashrate,0.006462230088495576,0.0002910914454277286,0.0010188200589970502,0.0048903362831858406,0.0004803008849557522,0.0032893333333333333,0.004177162241887906,0.0005239646017699115,0.0,0.004380926253687316,0.0018047669616519174,0.0011061474926253687,0.008208778761061948,0.0005094100294985251,0.0,0.0,0.0007713923303834809,0.0005094100294985251,0.0008587197640117994,0.0005239646017699115,0.0,0.018469752212389383,0.022035622418879054,0.008863734513274336,0.00013099115044247787,0.0006549557522123894,0.0,0.0005239646017699115,0.0021686312684365784,0.006025592920353983
