,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
30:19:00,250,22,86,362,62,242,293,87,40,252,132,30,462,0,0,0,27,44,71,35,0,1274,1532,36,21,31,127,32,151,414
30:19:15,250,19,84,363,63,242,293,87,40,254,131,24,462,0,0,0,7,45,71,35,0,1275,1533,36,21,31,127,32,152,413
30:19:30,250,15,85,362,62,242,293,85,40,251,132,24,462,0,0,0,8,0,72,13,0,1277,1533,36,0,42,127,32,152,413
30:19:45,250,20,85,361,61,242,293,88,40,255,131,24,464,0,0,0,3,0,76,0,0,1276,1532,36,0,42,128,32,153,413
30:20:00,250,21,85,362,61,242,293,86,40,256,131,24,464,0,0,0,8,0,76,0,0,1276,1530,36,0,42,128,32,152,414
30:20:15,250,18,83,361,62,242,293,86,40,254,132,31,463,0,0,0,6,0,76,0,0,1276,1530,36,0,42,126,32,152,413
30:20:30,250,19,80,360,62,242,293,87,40,255,132,31,463,0,0,0,6,0,76,0,0,1276,1531,36,21,31,126,32,153,414
30:20:45,250,13,80,361,61,241,293,88,40,254,130,31,463,0,0,0,28,0,76,0,0,1276,1531,36,21,31,128,32,152,414
30:21:00,250,20,81,363,62,241,293,89,40,253,132,31,463,0,0,0,29,0,76,0,0,1276,1532,36,21,43,126,32,153,413
30:21:15,250,15,84,360,62,241,293,88,40,253,132,31,463,0,0,0,7,0,76,0,0,1275,1532,36,21,45,128,32,151,414
30:21:30,250,18,86,360,64,241,293,88,40,255,131,31,463,0,0,0,6,0,75,0,0,1276,1532,36,21,45,128,32,153,414
30:21:45,250,15,81,362,63,241,293,87,40,255,132,31,464,0,0,0,6,0,76,0,0,1276,1531,36,21,45,126,32,153,414
30:22:00,250,15,84,363,63,240,293,88,40,255,85,31,465,0,0,0,6,0,76,0,0,1275,1531,36,21,45,128,32,153,413
30:22:15,250,16,85,360,63,240,293,89,40,255,85,29,464,0,0,0,31,0,74,0,0,1275,1532,36,21,31,128,73,152,414
30:22:30,250,21,86,362,63,240,294,87,40,255,132,26,464,0,0,0,30,0,74,0,0,1276,1531,36,21,35,128,70,155,414
30:22:45,250,15,0,361,63,240,293,88,40,255,132,28,465,0,0,0,29,44,74,0,0,1277,1531,36,21,35,128,75,155,414
30:23:00,250,15,0,360,63,240,293,89,40,255,132,31,465,0,0,0,14,45,75,0,0,1277,1530,36,21,39,128,73,151,413
30:23:15,250,15,85,362,63,240,293,87,40,255,133,24,465,0,0,0,20,45,76,0,0,1278,1529,36,0,43,128,71,152,414
30:23:30,250,23,0,361,63,240,293,87,40,255,133,30,464,0,0,0,51,44,0,0,0,1274,1528,36,0,0,129,74,152,414
30:23:45,250,18,89,362,63,240,293,88,40,255,133,30,463,0,0,0,59,45,44,0,0,1272,1530,36,0,0,129,73,151,414
31:00:00,250,21,87,363,63,240,292,88,40,255,131,30,463,0,0,88,61,44,44,0,0,1268,1529,36,0,0,129,72,153,414
31:00:15,499,19,0,359,63,240,292,87,40,255,132,30,463,0,0,87,61,44,76,0,0,1271,1529,36,0,0,129,75,153,414
31:00:30,477,15,0,360,63,240,292,87,40,255,133,30,463,0,0,87,60,44,76,0,0,1273,1530,36,0,0,129,73,152,413
31:00:45,495,23,0,361,63,241,292,89,40,255,132,30,464,0,0,88,60,44,76,43,0,1273,1530,36,0,0,129,77,153,413
31:01:00,493,16,0,362,63,241,293,88,40,255,131,31,464,0,0,83,61,46,75,42,0,1274,1530,36,0,0,129,77,152,414
31:01:15,496,18,0,363,63,241,292,89,40,255,133,24,464,0,0,90,60,46,77,43,0,1275,1528,36,0,0,129,78,153,413
31:01:30,495,14,0,362,62,241,293,87,40,307,131,24,463,0,0,88,61,46,76,44,0,1275,1529,36,20,0,129,77,155,414
31:01:45,494,19,89,361,62,241,292,87,40,307,131,29,462,0,0,88,63,46,75,43,0,1273,1529,36,21,0,129,77,152,414
31:02:00,501,33,89,362,62,242,292,86,40,307,132,30,462,0,0,89,61,46,77,44,0,1272,1527,36,21,0,129,77,152,414
31:02:15,502,33,89,361,62,241,293,88,40,307,133,30,463,0,0,89,62,45,76,44,0,1275,1527,36,21,46,129,77,154,415
31:02:30,502,32,89,361,62,241,0,87,0,308,131,29,464,0,0,90,62,45,76,43,0,1277,1527,36,21,46,129,78,155,415
31:02:45,503,35,89,360,62,241,0,89,0,308,132,24,460,0,60,88,60,45,76,44,0,1250,1526,36,21,46,130,59,152,414
31:03:00,503,18,90,362,62,241,0,88,0,308,133,24,460,0,96,91,61,46,77,43,0,1224,1512,36,21,46,130,77,154,414
31:03:15,503,22,88,361,63,241,0,87,0,308,132,23,459,0,84,90,60,45,76,44,0,1218,1519,36,21,46,130,78,154,414
31:03:30,503,36,88,362,63,241,0,88,0,308,134,29,461,0,88,89,61,46,76,43,0,1270,1525,36,21,46,130,77,153,413
31:03:45,504,37,88,363,63,240,0,88,0,308,132,29,463,0,87,89,61,45,76,43,0,1304,1524,36,21,46,130,77,155,413
31:04:00,504,37,88,364,63,241,0,88,0,308,132,29,464,0,87,90,62,46,77,44,0,1310,1523,36,21,46,130,77,155,414
31:04:15,504,37,89,363,63,241,0,87,0,308,132,30,465,0,89,89,61,46,76,44,0,1309,1523,36,21,46,130,77,154,413
31:04:30,505,37,87,362,62,241,0,86,0,308,132,23,464,0,87,88,60,46,77,44,0,1307,1524,36,21,46,130,77,154,413
31:04:45,505,37,88,364,62,241,0,86,0,308,132,23,464,0,88,89,61,46,77,43,0,1307,1523,36,21,46,129,77,153,415
31:05:00,505,37,88,365,62,241,0,88,0,309,131,29,464,0,89,90,61,45,76,43,0,1310,1523,36,21,46,129,77,153,414
31:05:15,505,37,89,363,62,242,0,86,0,309,132,29,464,0,87,90,61,46,76,43,0,1309,1521,36,21,46,129,77,153,413
31:05:30,505,37,90,363,62,242,0,87,0,309,132,29,464,0,88,90,61,45,77,43,0,1309,1521,36,21,46,129,77,153,413
31:05:45,507,37,89,363,62,242,0,86,0,308,131,30,463,0,89,88,62,45,77,44,0,1310,1523,36,21,46,128,77,153,413
31:06:00,507,36,88,365,62,241,0,85,0,308,131,30,461,0,87,87,61,46,76,44,0,1307,1521,36,21,46,128,77,154,402
31:06:15,507,36,89,362,62,242,0,86,0,308,131,29,462,0,89,88,61,46,77,44,0,1309,1522,36,21,46,128,77,153,413
31:06:30,507,36,90,363,62,242,0,86,0,308,131,23,463,0,89,89,60,46,77,43,0,1310,1521,36,21,46,128,77,153,413
31:06:45,507,35,90,362,62,242,0,88,0,308,133,23,463,0,88,88,60,45,76,44,0,1311,1522,36,21,46,128,77,152,414
31:07:00,507,36,91,362,62,241,0,87,0,308,132,23,463,0,89,87,60,44,76,44,0,1309,1518,36,21,46,127,77,152,414
31:07:15,507,36,89,364,62,241,0,88,0,308,131,23,462,0,88,88,61,44,76,43,0,1308,1517,36,21,46,127,78,151,413
31:07:30,507,36,89,362,62,241,0,86,0,308,132,23,462,0,88,86,61,45,77,43,0,1308,1518,36,21,46,127,77,152,413
31:07:45,507,36,89,364,62,241,0,86,0,308,133,30,463,0,92,87,60,45,76,44,0,1310,1518,36,21,46,127,77,152,413
31:08:00,508,36,89,364,62,241,0,86,0,308,134,30,463,0,89,88,60,45,76,44,0,1309,1517,36,21,46,127,77,152,413
31:08:15,509,35,91,362,62,241,0,88,0,307,133,30,462,0,90,87,60,45,76,43,0,1309,1516,36,21,46,127,77,154,414
31:08:30,509,35,89,364,62,240,0,86,0,308,134,30,462,0,90,87,60,45,76,43,0,1308,1517,36,21,46,126,77,155,413
31:08:45,509,35,90,363,62,241,0,87,0,307,134,30,462,0,87,87,59,44,76,43,0,1309,1517,36,21,46,127,78,153,413
31:09:00,509,35,89,362,62,241,0,87,0,308,131,30,462,0,88,88,60,45,76,44,0,1310,1517,36,21,46,127,78,155,413
31:09:15,509,35,89,363,62,241,0,86,0,308,133,30,461,0,89,87,61,45,76,44,0,1310,1517,36,21,46,126,77,153,414
31:09:30,509,35,91,363,62,241,0,87,0,308,132,30,461,0,89,86,60,45,77,44,0,1310,1516,36,21,46,126,78,155,413
31:09:45,509,35,90,362,62,241,0,87,0,308,131,31,461,0,88,87,60,45,76,44,0,1311,1516,36,21,46,126,77,155,413
31:10:00,510,35,88,364,62,240,0,86,0,308,131,24,461,0,88,88,59,45,76,43,0,1311,1516,36,21,46,126,77,155,413
31:10:15,511,35,89,364,62,240,0,85,0,308,134,24,459,0,88,87,59,45,76,44,0,1311,1516,36,21,46,126,77,156,413
31:10:30,511,35,88,363,62,240,0,85,0,308,132,31,460,0,89,88,59,44,77,44,0,1313,1517,36,21,46,126,77,154,409
31:10:45,506,34,88,363,62,240,0,86,0,308,132,24,459,0,90,86,59,44,76,43,0,1312,1517,36,21,46,126,77,154,410
31:11:00,480,34,82,361,62,240,0,85,0,308,132,24,459,0,90,87,59,43,76,44,0,1313,1515,36,21,46,126,74,156,409
31:11:15,503,33,76,361,62,240,0,87,0,307,133,30,459,0,89,86,50,43,76,44,0,1312,1517,36,21,46,126,75,154,409
31:11:30,504,34,90,362,62,240,0,86,0,307,131,31,460,0,87,86,49,44,76,43,0,1312,1516,36,21,46,126,78,155,409
31:11:45,253,34,89,361,62,240,0,86,0,307,132,31,461,0,87,86,57,43,77,42,0,1291,1517,36,21,45,126,78,154,414
31:12:00,254,32,88,363,62,239,0,86,0,308,132,24,460,0,75,85,58,43,76,43,0,1310,1516,36,21,31,125,70,152,413
31:12:15,254,32,88,361,62,241,0,86,0,308,132,30,459,0,88,86,58,43,76,43,0,1310,1516,36,21,31,125,74,153,414
31:12:30,254,33,90,361,63,241,0,88,0,308,132,31,459,0,88,84,60,44,75,44,0,1311,1516,36,21,46,125,54,153,413
31:12:45,254,33,89,360,62,240,0,85,0,309,133,31,459,0,88,84,59,44,69,44,0,1313,1517,36,21,46,125,32,153,413
31:13:00,253,27,87,359,64,241,0,86,0,309,133,31,458,0,89,0,60,44,69,44,0,1311,1517,36,21,46,125,32,152,413
31:13:15,253,21,90,360,63,240,0,87,0,309,131,30,458,0,87,85,59,43,77,44,0,1312,1516,36,21,46,125,32,154,413
31:13:30,253,18,89,359,63,240,300,85,40,309,132,30,458,0,89,85,60,43,76,44,0,1313,1517,36,21,46,125,32,152,414
31:13:45,253,14,90,360,63,241,294,86,40,310,134,23,459,0,88,87,59,43,76,43,0,1312,1516,36,21,46,125,76,153,413
31:14:00,254,16,91,360,63,241,294,87,40,309,133,24,458,0,87,0,61,44,76,43,0,1312,1516,36,21,46,125,58,152,413
31:14:15,254,24,91,362,63,241,294,85,40,310,133,24,458,0,88,0,60,44,76,42,0,1312,1516,36,21,45,125,79,152,413
31:14:30,254,15,89,362,63,241,294,88,40,310,133,29,458,0,87,0,59,44,77,42,0,1313,1515,36,21,41,125,73,152,413
31:14:45,254,26,90,360,63,241,294,87,40,310,133,30,458,0,88,0,60,44,78,44,0,1313,1514,36,21,45,125,77,152,414
