,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,420.0,20.0,73.0,358.0,60.0,230.0,271.0,35.0,41.0,284.0,133.0,52.0,572.0,0.0,0.0,0.0,25.0,34.0,72.0,42.0,0.0,1247.0,1488.0,606.0,11.0,39.0,112.0,72.0,155.0,404.0
hashrate,0.0054729871645274215,0.0002606184364060677,0.0009512572928821471,0.004665070011668612,0.000781855309218203,0.0029971120186697785,0.003531379813302217,0.00045608226371061846,0.0005342677946324388,0.0037007817969661612,0.00173311260210035,0.0006776079346557759,0.007453687281213536,0.0,0.0,0.0,0.00032577304550758464,0.0004430513418903151,0.0009382263710618437,0.0005472987164527422,0.0,0.01624955950991832,0.019390011668611436,0.00789673862310385,0.0001433401400233372,0.000508205950991832,0.001459463243873979,0.0009382263710618437,0.0020197928821470246,0.005264492415402567
