,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,496.0,26.0,59.0,350.0,62.0,243.0,152.0,38.0,0.0,284.0,125.0,48.0,538.0,33.0,0.0,0.0,39.0,32.0,53.0,35.0,0.0,1258.0,1451.0,616.0,15.0,43.0,0.0,32.0,147.0,420.0
hashrate,0.00717789840788476,0.00037626080363912053,0.0008538225928733888,0.005065049279757391,0.000897237300985595,0.003516591357088703,0.0021996785443517816,0.0005499196360879454,0.0,0.004109925701288855,0.0018089461713419255,0.0006946353297952994,0.007785704321455648,0.00047756178923426837,0.0,0.0,0.0005643912054586808,0.000463090219863533,0.0007669931766489766,0.0005065049279757392,0.0,0.01820523426838514,0.020998247156937072,0.008914486732373009,0.00021707354056103108,0.0006222774829416224,0.0,0.000463090219863533,0.0021273206974981042,0.006078059135708871
