,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,327.0,0.0,71.0,361.0,60.0,63.0,291.0,0.0,40.0,292.0,139.0,78.0,572.0,0.0,0.0,88.0,42.0,39.0,65.0,33.0,0.0,1312.0,1462.0,614.0,14.0,39.0,117.0,73.0,154.0,377.0
hashrate,0.00468879964301651,0.0,0.0010180574148445634,0.005176320095195597,0.0008603302097278001,0.0009033467202141901,0.004172601517179831,0.0,0.0005735534731518667,0.004186940354008627,0.0019930983192027367,0.0011184292726461403,0.008201814666071694,0.0,0.0,0.0012618176409341067,0.00060223114680946,0.0005592146363230701,0.0009320243938717835,0.00047318161535029007,0.0,0.01881255391938123,0.02096337944370073,0.008804045812881155,0.00020074371560315334,0.0005592146363230701,0.0016776439089692104,0.0010467350885021568,0.002208180871634687,0.0054057414844563435
