,DualDragon,Niu,Fish,91Su,Havana,Leviathan,czboys,Xaq,ATalkingDog,nita,knl,xinghuo,mie523,coolmoon,jibber,hydra,hmm,reve,whbscnbiot,steve,yohen,91song,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero
hashrate,494.0,32.0,73.0,328.0,67.0,238.0,80.0,290.0,20.0,152.0,41.0,268.0,127.0,49.0,554.0,54.0,0.0,44.0,41.0,84.0,132.0,37.0,47.0,39.0,63.0,34.0,220.0,1181.0,1530.0,594.0,25.0,46.0,121.0,45.0,140.0
hashrate,0.007777958847736625,0.0005038353909465021,0.0011493744855967077,0.005164312757201646,0.0010549053497942388,0.003747275720164609,0.0012595884773662549,0.004566008230452675,0.0003148971193415637,0.0023932181069958847,0.0006455390946502057,0.004219621399176955,0.00199959670781893,0.0007714979423868312,0.008722650205761316,0.0008502222222222222,0.0,0.0006927736625514403,0.0006455390946502057,0.0013225679012345678,0.0020783209876543206,0.000582559670781893,0.0007400082304526749,0.0006140493827160494,0.0009919259259259258,0.0005353251028806584,0.0034638683127572014,0.018594674897119343,0.024089629629629628,0.009352444444444444,0.0003936213991769547,0.0007242633744855967,0.0019051275720164606,0.0007085185185185185,0.0022042798353909465
