,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
29:20:00,382,10,0,357,64,241,0,83,0,251,131,23,451,0,0,90,0,45,69,43,0,1289,1515,615,23,46,126,77,152,412
29:20:15,383,15,0,357,63,241,0,81,0,254,131,23,452,0,0,89,0,0,76,43,0,1290,1514,616,22,46,126,77,153,412
29:20:30,382,16,0,357,63,241,0,18,0,239,131,23,452,0,0,88,0,0,68,43,0,1288,1514,615,22,46,126,79,154,412
29:20:45,382,14,0,357,63,241,0,84,0,235,132,29,453,0,0,90,0,0,75,8,0,1287,1511,615,23,46,126,79,154,412
29:21:00,382,16,0,358,63,241,0,84,0,238,130,30,453,0,0,90,0,0,76,11,0,1290,1511,616,23,46,126,79,152,412
29:21:15,382,18,0,357,63,241,0,84,0,238,132,23,453,0,0,90,37,0,75,10,0,1289,1510,616,24,45,126,78,153,413
29:21:30,383,18,0,359,63,241,0,83,0,238,85,23,453,0,0,0,18,0,72,4,0,1290,1511,615,24,26,126,79,153,413
29:21:45,383,17,0,359,63,241,0,82,0,244,86,29,451,0,0,0,34,0,72,3,0,1291,1511,614,23,34,126,72,153,412
29:22:00,381,17,0,357,63,241,302,81,41,287,87,23,452,0,0,0,56,0,75,20,0,1290,1513,614,23,34,126,70,154,412
29:22:15,381,28,0,358,63,241,296,83,41,299,86,23,451,0,0,0,54,0,75,7,0,1289,1513,614,23,34,126,70,155,412
29:22:30,381,25,0,358,63,241,296,82,41,295,87,23,451,0,0,0,52,0,75,6,0,1294,1514,613,23,45,126,72,154,413
29:22:45,380,19,0,357,63,241,296,82,41,300,87,23,453,0,0,0,33,43,78,6,0,1292,1515,613,23,45,126,71,154,413
29:23:00,379,18,0,357,63,242,296,82,41,301,85,23,452,0,0,0,51,44,77,3,0,1294,1516,612,23,44,126,70,153,413
29:23:15,378,27,0,356,63,242,295,82,41,301,87,23,452,0,0,90,32,43,77,3,0,1293,1515,613,23,45,126,77,155,412
29:23:30,376,29,0,358,57,242,295,84,41,300,87,23,452,0,0,89,59,43,0,3,0,1294,1516,612,24,45,126,71,154,412
29:23:45,376,32,0,358,59,242,296,83,41,300,85,23,453,0,0,89,59,44,0,11,0,1295,1516,612,0,45,126,70,152,412
30:00:00,376,32,0,359,60,242,295,0,41,284,85,28,453,0,0,90,52,42,0,3,0,1293,1517,613,0,45,125,70,154,413
30:00:15,376,30,90,358,60,242,295,0,41,301,127,23,452,0,0,89,54,42,71,42,0,1293,1517,613,0,45,125,70,154,413
30:00:30,376,18,93,357,60,242,295,0,41,302,131,28,453,0,0,90,59,43,73,5,0,1292,1515,612,0,35,125,78,155,412
30:00:45,375,18,92,357,60,241,295,0,41,302,131,23,454,0,0,91,61,43,73,4,0,1294,1517,612,0,40,125,78,154,412
30:01:00,375,17,92,357,60,241,295,0,41,302,131,23,454,0,0,90,59,35,74,0,0,1295,1517,612,22,36,125,77,153,412
30:01:15,375,18,93,358,60,241,294,0,41,301,131,29,455,0,0,90,59,35,36,43,0,1295,1518,612,22,46,125,77,153,413
30:01:30,375,13,93,359,63,240,294,0,41,302,133,29,456,0,0,89,59,44,38,42,0,1295,1516,612,23,45,125,77,153,412
30:01:45,375,20,94,358,63,240,294,0,41,302,131,29,456,0,0,90,59,43,78,44,0,1302,1519,613,24,45,125,78,152,413
30:02:00,375,11,93,357,64,240,296,0,40,302,130,29,456,0,0,91,59,43,78,43,0,1300,1518,613,24,45,125,78,153,413
30:02:15,375,11,93,356,63,240,295,0,40,302,132,29,456,0,0,89,60,43,78,44,0,1300,1518,611,24,45,125,77,154,412
30:02:30,375,11,94,356,63,240,295,0,41,302,130,23,455,0,0,91,59,44,78,0,0,1296,1518,611,24,45,125,77,153,413
30:02:45,375,27,93,356,63,240,295,0,41,302,130,23,455,0,0,89,60,44,78,0,0,1297,1519,612,24,45,125,78,152,414
30:03:00,375,28,93,359,63,240,295,0,41,302,129,29,455,0,0,89,59,44,78,0,0,1297,1519,612,24,45,125,78,153,414
30:03:15,375,28,94,358,64,240,295,0,41,302,130,29,457,0,0,89,60,44,78,0,0,1298,1521,612,24,45,125,77,153,413
30:03:30,375,28,94,357,63,240,295,0,40,302,130,30,458,0,0,89,59,44,77,0,0,1298,1522,612,24,45,125,78,153,413
30:03:45,375,28,93,357,63,240,295,0,40,302,130,24,457,0,0,89,61,44,79,0,0,1297,1521,613,24,45,125,77,152,412
30:04:00,375,32,93,357,63,240,294,0,40,302,130,23,455,0,0,89,59,44,79,0,0,1297,1521,612,24,45,125,78,151,414
30:04:15,375,33,94,356,63,240,296,0,40,302,131,29,455,0,0,91,61,44,79,0,0,1297,1524,613,24,45,125,77,151,413
30:04:30,375,33,94,356,63,240,294,0,40,302,131,29,455,0,0,89,60,44,78,0,0,1297,1523,613,24,45,125,77,151,413
30:04:45,375,33,93,357,63,240,295,0,40,302,129,31,457,0,0,89,59,43,78,0,0,1298,1523,613,24,45,125,77,151,414
30:05:00,375,33,94,358,63,240,294,0,40,302,131,31,457,0,0,90,59,43,78,0,0,1298,1523,613,24,45,125,77,151,414
30:05:15,375,33,92,358,63,240,295,0,40,302,129,31,457,0,0,90,59,45,78,0,0,1297,1523,613,24,45,125,78,150,412
30:05:30,375,33,94,357,63,241,294,0,40,302,129,24,457,0,0,89,60,43,77,0,0,1296,1523,613,24,45,125,77,152,413
30:05:45,375,33,93,356,63,241,295,0,40,302,131,31,457,0,0,90,59,44,78,0,0,1296,1524,611,24,45,125,77,152,413
30:06:00,375,33,91,356,63,241,295,0,40,302,131,24,457,0,0,90,60,45,77,0,0,1297,1524,612,24,45,125,77,152,414
30:06:15,375,33,92,357,63,241,295,0,40,302,130,30,457,0,0,89,59,44,77,0,0,1296,1524,612,24,45,125,77,153,413
30:06:30,375,33,93,355,63,241,295,0,40,303,130,23,458,0,0,90,61,44,77,0,0,1296,1524,611,24,46,125,77,153,414
30:06:45,375,33,93,357,64,241,294,0,40,303,129,29,458,0,0,88,60,44,78,0,0,1296,1524,612,24,45,125,78,152,414
30:07:00,375,33,91,356,63,241,295,0,40,304,129,29,458,0,0,89,60,44,77,0,0,1296,1525,612,24,45,125,77,152,413
30:07:15,375,33,93,359,63,241,294,0,40,304,130,30,457,0,0,90,60,43,76,0,0,1298,1526,613,24,45,125,77,151,413
30:07:30,375,33,92,360,64,241,294,0,40,304,130,29,457,0,0,89,60,43,76,0,0,1297,1526,613,24,45,125,77,151,413
30:07:45,375,33,92,359,63,241,294,0,40,304,131,29,458,0,0,90,59,44,76,0,0,1298,1526,613,24,45,125,77,153,413
30:08:00,375,33,92,359,63,241,293,0,40,304,129,30,457,0,0,91,60,43,76,0,0,1297,1526,613,24,45,126,77,152,413
30:08:15,375,33,94,359,63,241,294,0,40,253,129,23,458,0,0,90,60,44,77,0,0,1297,1526,613,24,45,126,77,152,413
30:08:30,375,33,94,360,63,241,295,0,40,253,130,29,459,0,0,89,59,43,77,0,0,1297,1525,613,24,45,126,78,151,414
30:08:45,375,33,92,360,63,241,293,0,40,253,129,29,459,0,0,91,60,44,76,0,0,1298,1526,612,23,45,126,78,152,413
30:09:00,375,33,93,360,63,241,293,0,40,305,131,23,458,0,0,92,59,44,77,0,0,1297,1527,613,23,45,126,77,152,413
30:09:15,375,33,92,360,62,241,293,0,40,305,131,23,458,0,0,91,59,43,77,0,0,1297,1527,613,23,45,126,76,154,413
30:09:30,375,33,94,359,63,242,293,0,40,305,131,30,458,0,0,91,60,44,77,0,0,1296,1526,613,23,45,126,77,151,413
30:09:45,375,33,91,358,63,242,292,0,40,305,131,23,458,0,0,92,60,43,77,0,0,1296,1526,612,23,45,126,77,152,49
30:10:00,375,33,94,359,63,242,292,0,40,304,130,30,458,0,0,92,61,43,77,0,0,1296,1525,613,23,45,126,77,152,49
30:10:15,375,33,91,359,63,242,293,0,40,305,131,30,459,0,0,90,60,44,77,0,0,1294,1526,613,23,45,126,77,153,49
30:10:30,375,33,92,349,62,242,292,0,40,305,130,28,458,0,0,90,60,44,78,0,0,1296,1526,613,23,45,126,78,152,49
30:10:45,375,33,92,358,63,242,292,0,40,305,131,28,458,0,0,91,60,43,78,0,0,1295,1525,612,23,46,126,77,152,413
30:11:00,375,32,91,361,62,242,293,50,40,305,130,28,458,0,0,92,61,43,77,0,0,1294,1526,612,23,46,126,77,153,413
30:11:15,375,33,90,362,62,243,293,83,40,305,130,30,459,0,0,91,60,44,77,0,0,1294,1526,612,23,45,126,73,153,413
30:11:30,375,18,91,361,62,242,292,83,40,305,132,30,458,0,0,92,59,44,77,0,0,1293,1560,611,22,45,126,76,153,413
30:11:45,375,20,91,363,63,242,291,84,40,305,130,29,459,0,0,90,59,43,77,0,0,1289,1525,612,22,45,126,75,153,413
30:12:00,375,16,92,360,63,242,292,84,40,306,129,29,458,0,0,90,59,43,77,0,0,1278,1525,612,22,45,126,76,153,414
30:12:15,375,18,92,360,63,242,292,84,40,306,131,29,458,0,0,93,51,43,76,0,0,1280,1525,612,22,45,126,74,152,414
30:12:30,375,16,93,360,64,242,292,83,40,306,131,29,458,0,0,90,58,43,76,42,0,1279,1525,612,22,45,126,74,152,413
30:13:00,375,19,91,362,62,241,293,82,40,255,131,24,457,0,0,91,6,43,77,38,0,1281,1526,611,22,46,126,71,153,413
30:13:15,375,14,92,362,62,242,293,81,40,255,131,30,458,0,0,92,26,44,76,38,0,1280,1526,611,22,46,127,75,152,414
30:13:30,375,19,94,361,62,241,294,82,40,255,132,31,458,0,0,91,0,45,78,37,0,1279,1526,611,22,46,127,74,150,413
30:13:45,375,32,93,361,62,242,295,82,40,255,131,24,458,0,0,89,0,45,78,9,0,1278,1526,611,22,46,127,75,152,414
30:14:00,375,33,92,363,62,241,295,82,40,259,132,29,458,0,0,93,0,45,77,41,0,1271,1526,611,22,46,127,35,153,414
30:14:15,375,33,88,362,62,242,295,74,40,258,132,24,459,0,0,90,0,45,76,41,0,1270,1527,611,22,46,127,35,152,413
30:14:30,375,33,87,363,62,242,293,84,40,305,132,30,459,0,0,91,0,44,76,43,0,1272,1529,36,21,46,126,32,154,414
30:14:45,375,33,88,360,62,242,295,84,40,306,132,31,458,0,0,90,0,45,74,43,0,1270,1531,36,21,46,126,32,153,413
