,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
16:04:45,259,31,92,365,62,241,293,0,0,309,133,27,579,35,0,0,59,43,46,44,0,1322,1539,620,0,47,0,45,157,432
16:05:00,259,31,94,363,62,241,293,0,0,308,134,21,580,35,0,0,59,44,46,43,0,1323,1538,620,0,47,0,45,154,437
16:05:15,517,31,92,362,62,241,294,0,0,308,134,27,580,35,0,0,58,44,46,43,0,1323,1539,620,0,47,0,46,157,437
16:05:30,517,31,94,332,62,241,294,0,0,309,134,27,580,35,0,0,59,45,47,44,0,1320,1538,620,0,47,0,45,158,436
16:05:45,516,31,95,331,62,241,294,0,0,309,134,27,580,35,0,0,59,44,46,44,0,1322,1539,619,0,47,0,46,156,436
16:06:00,516,31,94,368,62,241,295,0,0,309,135,27,580,35,0,0,59,44,47,43,0,1322,1539,618,0,47,0,45,158,437
16:06:15,520,31,92,366,62,241,294,0,0,309,135,27,579,35,0,0,59,44,46,44,0,1322,1539,619,0,47,0,45,156,436
16:06:30,521,31,95,366,62,241,294,0,0,309,134,21,580,35,0,0,59,44,46,44,0,1323,1539,617,0,47,0,45,156,436
16:06:45,521,31,93,366,62,240,294,0,0,309,133,27,580,35,0,0,59,44,46,43,0,1321,1538,617,0,47,0,45,156,436
16:07:00,520,31,93,366,62,241,294,0,0,310,134,21,581,35,0,0,59,44,47,43,0,1324,1540,618,0,47,0,45,157,436
16:07:15,520,31,93,366,62,241,294,0,0,309,135,27,584,35,0,0,57,45,47,43,0,1330,1546,619,0,47,0,46,154,436
16:07:30,520,31,93,324,62,241,294,0,0,310,134,21,585,35,0,0,58,44,47,43,0,1332,1547,618,0,47,0,45,154,436
16:07:45,520,31,94,324,62,241,295,0,0,310,134,21,583,35,0,0,59,44,46,44,0,1332,1547,621,0,47,0,45,156,436
16:08:00,520,31,93,325,62,241,295,0,0,310,135,27,585,35,0,0,59,43,46,44,0,1330,1546,621,0,47,0,45,155,436
16:08:15,519,31,94,368,62,242,295,0,0,259,133,21,583,35,0,0,59,44,46,43,0,1328,1547,621,24,48,0,45,154,436
16:08:30,519,31,94,366,62,242,295,0,0,259,134,21,585,35,0,0,60,44,47,44,0,1330,1548,621,24,48,0,45,156,436
16:08:45,518,31,94,331,63,241,295,0,0,310,135,21,584,36,0,0,51,44,47,43,0,1331,1548,620,24,48,0,46,155,436
16:09:00,518,25,94,331,63,241,295,0,0,310,133,21,585,35,0,0,11,43,46,43,0,1330,1546,619,24,48,0,45,155,435
16:09:15,518,12,94,364,63,241,295,0,0,310,133,27,583,35,0,0,25,44,46,44,0,1330,1546,619,24,48,0,46,156,436
16:09:30,517,16,95,330,63,241,295,0,0,310,135,21,583,35,0,0,5,44,46,43,0,1329,1545,619,24,48,0,45,156,436
16:09:45,517,13,95,332,63,242,295,0,0,310,134,27,585,35,0,0,6,44,47,43,0,1329,1544,618,24,48,0,46,157,436
16:10:00,516,24,94,366,62,242,295,0,0,310,133,21,585,35,0,0,58,43,46,43,0,1329,1546,619,24,48,0,46,155,436
16:10:15,516,29,93,364,63,242,295,0,0,310,134,21,585,35,0,0,58,44,47,43,0,1329,1546,618,24,48,0,45,154,436
16:10:30,515,30,93,329,63,242,293,0,0,310,135,21,585,35,0,0,59,43,46,44,0,1329,1547,618,24,48,0,45,155,436
16:10:45,515,30,93,328,63,242,294,0,0,310,135,21,584,35,0,0,60,44,46,43,0,1328,1547,618,24,48,0,45,155,436
16:11:00,514,30,90,330,63,242,295,0,0,310,134,27,585,36,0,0,60,43,45,44,0,1329,1547,618,24,48,0,41,156,436
16:11:15,515,30,94,366,63,241,295,0,0,310,133,27,585,36,0,0,59,44,45,43,0,1330,1546,617,24,48,0,42,156,436
16:11:30,515,30,92,329,63,242,295,0,0,310,135,21,585,36,0,0,61,44,46,43,0,1331,1546,617,24,48,0,0,157,436
16:11:45,515,30,93,329,63,242,295,0,0,310,134,26,585,36,0,0,60,43,46,44,0,1334,1547,618,23,48,0,0,155,436
16:12:00,515,30,94,329,63,242,295,0,0,310,133,27,584,36,0,0,60,44,46,43,0,1332,1548,617,24,47,0,45,155,436
16:12:15,514,30,93,331,63,242,295,0,0,309,134,26,585,36,0,0,60,44,46,44,0,1331,1548,618,24,47,0,44,155,436
16:12:30,515,13,93,329,63,242,294,0,0,310,134,26,586,36,0,0,60,43,46,43,0,1333,1548,618,13,47,0,45,155,436
16:12:45,514,26,78,329,63,242,294,0,0,310,134,27,586,35,0,0,60,43,46,43,0,1333,1548,618,24,47,0,44,156,436
16:13:00,255,21,91,328,63,242,295,0,0,309,135,27,585,35,0,0,60,43,46,43,0,1332,1547,618,24,47,0,45,155,436
16:13:15,504,17,90,331,63,242,295,0,0,310,135,27,586,35,0,0,60,44,77,42,0,1331,1547,618,24,47,0,44,157,436
16:13:30,506,11,72,366,63,242,295,0,0,310,135,27,585,35,0,0,60,44,67,43,0,1333,1548,617,24,47,0,45,157,436
16:13:45,506,9,27,367,63,242,294,0,0,310,135,26,585,35,0,0,60,43,67,42,0,1333,1549,617,24,47,0,44,156,437
16:14:00,504,11,0,321,63,241,295,0,0,310,134,20,585,35,0,0,61,44,72,43,0,1332,1548,618,24,47,0,44,155,436
16:14:15,509,18,0,317,63,242,295,46,0,311,134,21,585,35,0,0,60,43,68,43,0,1332,1547,618,24,47,0,45,154,436
16:14:30,254,11,0,317,63,242,295,72,0,311,134,21,586,35,0,0,60,44,75,0,0,1334,1550,617,24,47,0,44,156,436
16:14:45,254,10,94,363,63,242,295,72,0,259,134,26,586,35,0,0,60,44,76,0,0,1337,1551,617,24,47,0,44,155,436
16:15:00,253,13,92,365,63,241,294,72,0,259,133,21,586,35,0,0,60,44,77,0,0,1338,1551,617,24,47,0,44,156,436
16:15:15,253,12,92,363,63,241,294,75,0,259,133,21,586,35,0,0,60,44,77,0,0,1338,1550,617,24,47,0,45,155,434
16:15:30,254,17,92,363,63,240,294,76,0,311,133,21,585,35,0,0,61,44,77,0,0,1334,1549,616,23,47,0,44,157,435
16:15:45,254,19,92,330,63,240,294,78,0,311,135,21,587,35,0,0,60,45,77,0,0,1336,1551,615,23,47,0,44,154,434
16:16:00,254,9,93,331,63,240,294,79,0,311,135,21,585,35,0,0,61,44,77,0,0,1336,1553,615,24,47,0,44,153,435
16:16:15,254,13,94,364,63,240,294,78,0,311,135,27,585,35,0,0,60,44,78,0,0,1336,1552,615,24,47,0,45,155,435
16:16:30,254,12,90,331,63,240,294,79,0,311,134,26,585,35,0,0,60,44,78,0,0,1335,1552,616,24,47,0,44,155,434
16:16:45,253,18,91,330,63,239,294,77,0,311,134,21,585,35,0,0,60,44,78,0,0,1333,1552,617,24,47,0,44,153,431
16:17:00,253,10,92,329,63,239,294,77,0,310,134,26,585,35,0,0,60,43,78,0,0,1334,1553,617,24,47,0,44,155,433
16:17:15,253,11,89,332,63,239,294,79,0,310,135,27,585,36,0,0,59,44,77,0,0,1335,1554,617,24,47,0,44,153,429
16:17:30,253,9,89,331,63,239,294,79,0,310,132,21,585,35,0,0,59,44,77,0,0,1336,1553,617,24,47,0,45,152,429
16:17:45,253,9,39,366,63,239,295,77,0,310,134,27,585,31,0,0,61,44,78,16,0,1336,1554,616,24,48,0,45,154,426
16:18:00,253,16,10,366,63,239,295,76,0,310,133,27,584,32,0,0,61,44,78,6,0,1337,1554,615,24,48,0,45,155,422
16:18:15,253,9,5,366,64,239,295,76,0,258,132,27,585,32,0,0,61,44,78,42,0,1337,1553,615,14,48,0,44,153,422
16:18:30,253,28,53,366,64,239,295,77,0,259,133,27,586,33,0,0,61,43,78,0,0,1338,1554,615,0,48,0,45,154,413
16:18:45,253,9,9,366,64,239,295,78,0,259,132,27,585,33,0,0,60,43,78,0,0,1339,1554,616,0,48,0,45,155,413
16:19:00,252,28,11,362,64,239,295,0,0,307,136,27,584,33,0,0,60,43,77,43,0,1336,1554,616,0,48,0,44,153,417
16:19:15,252,17,7,365,64,239,294,76,0,310,134,26,584,33,0,0,60,44,78,43,0,1336,1554,615,0,48,0,44,154,414
16:19:30,253,8,13,365,64,240,294,75,0,309,133,21,584,33,0,0,60,0,77,42,0,1325,1554,616,0,48,0,39,155,413
16:19:45,253,8,88,365,64,240,294,76,0,311,133,27,585,33,0,0,60,0,78,43,0,1321,1553,616,0,48,0,46,154,421
16:20:00,252,17,91,364,64,240,294,76,0,311,134,21,584,33,0,0,60,0,78,44,0,1308,1553,615,0,48,0,26,154,434
16:20:15,252,15,91,364,0,240,294,77,0,311,133,21,583,33,0,0,60,0,78,42,0,1299,1551,615,0,48,0,38,155,434
16:20:30,252,10,91,363,0,240,293,77,0,311,133,21,583,36,0,0,61,0,78,43,0,1296,1551,616,0,48,0,24,154,434
16:20:45,252,9,91,363,0,240,294,75,0,311,134,21,583,36,0,0,60,0,78,39,0,1300,1554,616,0,47,0,0,155,435
16:21:00,252,17,91,364,0,240,294,74,0,310,132,21,583,36,0,0,61,0,78,37,0,1293,1555,617,0,47,0,0,155,434
16:21:15,252,14,91,329,0,240,294,73,0,310,133,26,583,36,0,0,59,0,78,37,0,1290,1554,617,0,47,0,0,156,434
16:21:30,252,14,0,330,0,239,294,73,0,310,133,26,583,36,0,0,11,0,79,0,0,1287,1554,616,0,48,0,0,156,434
16:21:45,252,0,89,365,0,239,294,73,0,310,132,21,582,36,0,0,9,0,77,0,0,1286,1555,616,0,48,0,0,154,434
16:22:00,252,0,90,364,0,239,294,72,0,310,133,26,582,36,0,0,22,0,78,0,0,1286,1552,617,0,46,0,0,155,434
16:22:15,252,0,91,365,0,239,294,73,0,310,131,26,582,36,0,0,4,0,77,0,0,1283,1553,617,0,45,0,0,155,435
16:22:30,252,0,92,332,0,239,294,74,0,310,133,21,580,37,0,0,7,0,77,0,0,1306,1551,617,0,46,0,0,156,435
16:22:45,252,0,89,364,0,239,295,75,0,310,133,26,580,37,0,0,15,0,72,0,0,1282,1551,616,0,47,0,0,155,436
16:23:00,252,14,84,367,0,238,294,73,0,310,130,21,580,37,0,0,5,45,67,0,0,1280,1550,617,0,47,0,0,155,437
16:23:15,252,16,0,367,65,238,294,73,0,310,132,27,580,37,0,0,61,44,77,0,0,1280,1552,617,0,47,0,0,154,438
16:23:30,252,17,0,368,66,238,294,74,0,310,132,21,581,37,0,0,61,44,0,44,0,1285,1555,617,0,47,0,0,155,438
16:23:45,252,15,0,368,65,238,294,73,0,311,130,21,582,37,0,0,60,44,0,43,0,1317,1555,618,0,47,0,0,156,434
