,DualDragon,Niu,Fish,91Su,Havana,Leviathan,czboys,Xaq,ATalkingDog,nita,knl,xinghuo,mie523,coolmoon,jibber,hydra,hmm,reve,whbscnbiot,steve,yohen,91song,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero
hashrate,423.0,32.0,70.0,359.0,44.0,234.0,86.0,282.0,18.0,173.0,39.0,253.0,127.0,54.0,580.0,49.0,0.0,38.0,51.0,79.0,135.0,34.0,46.0,32.0,64.0,32.0,198.0,1191.0,1523.0,588.0,21.0,45.0,107.0,69.0,156.0
hashrate,0.006733958794247787,0.0005094247787610619,0.0011143667035398229,0.005715109236725663,0.0007004590707964601,0.0037251686946902654,0.001369079092920354,0.004489305862831858,0.00028655143805309734,0.0027540777101769907,0.0006208614491150442,0.004027639657079646,0.0020217795907079643,0.0008596543141592921,0.009233324115044248,0.0007800566924778761,0.0,0.0006049419247787611,0.0008118957411504424,0.0012576424225663717,0.0021491357853982303,0.0005412638274336284,0.0007322981194690265,0.0005094247787610619,0.0010188495575221238,0.0005094247787610619,0.0031520658185840707,0.018960153484513274,0.02424543556415929,0.009360680309734514,0.0003343100110619469,0.0007163785951327434,0.0017033891039823009,0.0010984471792035396,0.002483445796460177
