,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
18:04:00,519,0,93,361,64,240,292,70,0,286,133,21,580,0,0,0,59,44,46,43,0,1297,1550,619,0,46,0,77,154,435
18:04:15,519,0,91,365,64,240,292,71,0,285,135,27,579,0,0,0,59,44,48,43,0,1193,1549,619,0,46,0,77,154,435
18:04:30,519,0,93,364,65,240,292,71,0,285,134,21,579,0,0,0,59,44,48,43,0,1186,1548,619,0,46,0,76,154,434
18:04:45,519,0,93,328,65,240,293,72,0,290,133,21,578,0,0,0,58,44,47,43,0,1187,1550,619,0,46,0,77,155,436
18:05:00,519,0,91,328,64,240,293,73,0,159,134,21,578,0,0,0,59,44,46,43,0,1189,1549,620,0,46,0,77,154,436
18:05:15,519,0,90,328,64,240,293,72,0,159,133,27,577,0,0,0,58,44,47,44,0,1187,1547,620,0,46,0,77,154,436
18:05:30,519,0,91,361,64,240,293,72,0,159,134,27,577,0,0,0,58,44,47,43,0,1189,1550,621,0,46,0,77,154,436
18:05:45,519,0,91,362,64,240,293,74,0,160,135,27,577,0,0,0,59,44,46,43,0,1189,1548,620,0,46,0,76,155,435
18:06:00,520,0,92,362,65,240,293,73,0,160,135,27,577,0,0,0,58,44,46,44,0,1188,1547,621,0,46,0,77,153,436
18:06:15,520,0,89,364,65,240,294,73,0,160,135,27,577,0,0,0,58,44,46,43,0,1187,1546,621,0,46,0,76,154,435
18:06:30,520,0,91,365,65,240,294,71,0,160,134,27,577,0,0,0,58,44,46,44,0,1184,1546,621,0,46,0,77,155,435
18:06:45,519,0,90,364,65,240,293,72,0,160,133,27,577,0,0,0,58,43,46,43,0,1183,1545,621,0,46,0,77,155,435
18:07:00,519,0,90,327,65,240,294,72,0,160,135,27,577,0,0,0,59,45,47,44,0,1180,1548,621,0,46,0,77,154,435
18:07:15,519,0,90,360,65,240,293,73,0,160,134,27,577,0,0,0,59,44,46,44,0,1180,1546,620,0,46,0,77,154,435
18:07:30,519,0,90,361,65,240,293,73,0,161,134,27,577,0,0,0,60,44,46,43,0,1183,1548,621,0,46,0,77,154,435
18:07:45,519,0,91,360,65,240,294,72,0,161,134,27,577,0,0,0,60,43,47,44,0,1178,1549,621,0,46,0,78,155,434
18:08:00,518,0,90,364,65,240,294,71,0,293,133,27,576,0,0,0,60,44,47,43,0,1175,1548,621,0,46,0,78,155,434
18:08:15,518,0,91,365,64,240,294,73,0,294,135,27,577,0,0,0,58,43,46,43,0,1184,1549,621,0,46,0,77,154,434
18:08:30,518,0,90,303,64,240,294,72,0,294,135,27,577,0,0,0,57,44,47,44,0,1195,1550,621,0,46,0,78,154,434
18:08:45,517,37,89,367,64,240,293,71,43,294,135,27,577,0,0,0,58,44,46,43,0,1202,1550,622,0,46,0,77,155,433
18:09:00,517,37,89,366,64,241,293,72,43,295,136,27,577,0,0,0,57,44,47,43,0,1306,1550,622,0,46,0,58,154,433
18:09:15,519,37,89,367,65,241,292,72,43,294,136,27,577,0,0,0,57,44,46,43,0,1312,1551,622,0,46,0,78,155,433
18:09:30,520,37,80,332,65,241,292,73,43,295,136,27,576,0,0,0,54,44,47,44,0,1308,1551,623,0,46,0,79,153,434
18:09:45,520,37,92,332,65,240,293,72,43,295,135,27,576,0,0,0,7,44,46,43,0,1313,1552,623,0,46,0,80,153,434
18:10:00,520,37,92,366,65,240,292,71,43,295,136,27,576,0,0,0,6,44,47,44,0,1312,1551,623,0,46,0,79,154,433
18:10:15,521,37,90,367,65,240,292,71,43,294,134,0,575,0,0,0,24,43,47,44,0,1313,1551,623,0,46,0,79,154,434
18:10:30,521,37,89,363,65,240,292,72,43,294,134,0,575,0,0,0,6,44,46,43,0,1313,1551,624,0,46,0,60,154,434
18:10:45,521,37,95,364,65,240,292,73,43,294,135,0,576,0,0,0,4,44,47,44,0,1311,1550,624,0,46,0,76,155,434
18:11:00,522,37,91,360,65,240,292,72,41,294,136,0,576,0,0,0,6,44,46,44,0,1310,1550,624,0,46,0,75,156,434
18:11:15,522,37,92,361,65,240,292,72,42,294,135,0,576,0,0,0,4,44,46,44,0,1310,1551,624,0,46,0,77,156,434
18:11:30,521,37,92,365,0,240,292,72,42,294,133,0,576,0,0,0,5,44,47,44,0,1310,1552,625,0,46,0,77,156,434
18:11:45,522,37,92,365,0,240,292,73,42,294,85,0,577,0,0,0,3,43,46,44,0,1309,1549,624,0,46,0,78,155,434
18:12:00,522,37,93,329,0,240,293,74,42,294,86,0,577,0,0,0,5,44,46,44,0,1309,1550,624,0,46,0,71,155,435
18:12:15,522,37,91,364,0,240,293,72,40,295,134,0,576,0,0,0,2,44,46,44,0,1309,1549,624,0,46,0,72,154,435
18:12:30,522,37,92,301,0,240,294,0,40,295,133,0,577,0,0,0,6,44,47,43,0,1310,1551,624,0,46,0,73,156,435
18:12:45,522,36,94,364,0,240,293,74,40,296,135,0,577,0,0,0,4,44,47,44,0,1309,1549,626,0,46,0,76,156,435
18:13:00,522,36,92,302,0,240,293,74,40,296,134,0,577,0,0,0,3,44,46,44,0,1313,1549,626,0,46,0,73,154,435
18:13:15,522,35,93,363,0,240,293,76,40,296,135,0,577,0,0,0,5,43,46,44,0,1311,1550,625,0,46,0,70,155,435
18:13:30,522,32,92,304,0,240,293,77,40,296,135,0,576,0,0,0,5,43,75,44,0,1311,1549,626,0,46,0,70,156,436
18:13:45,522,33,91,357,0,240,293,76,41,295,134,0,577,0,0,0,4,44,70,44,0,1311,1546,626,0,46,0,71,156,436
18:14:00,522,33,90,366,0,239,293,74,41,295,135,0,577,0,0,0,11,44,70,43,0,1308,1545,626,0,46,0,46,154,436
18:14:15,522,33,92,302,0,239,292,74,41,295,135,0,577,0,0,0,6,44,73,44,0,1305,1545,626,0,46,0,77,154,435
18:14:30,522,30,92,301,0,239,292,74,41,295,133,0,576,0,0,0,3,43,70,43,0,1309,1548,626,0,46,0,77,154,435
18:14:45,522,32,94,303,0,240,292,76,41,295,134,0,576,0,0,0,0,45,73,43,0,1307,1547,626,0,46,0,76,153,436
18:15:00,256,32,91,302,0,240,293,76,41,295,134,0,577,0,0,0,0,43,70,43,0,1305,1547,626,0,46,0,70,155,436
18:15:15,256,32,86,302,0,240,293,75,41,296,135,0,577,0,0,0,0,42,70,44,0,1302,1548,625,0,46,0,77,156,436
18:15:30,388,19,85,302,0,240,293,76,41,296,133,0,577,0,0,0,0,43,76,43,0,1304,1545,626,0,46,0,71,155,436
18:15:45,388,16,0,304,0,240,293,76,41,296,133,0,576,0,0,0,0,44,71,43,0,1300,1546,624,0,46,0,69,155,436
18:16:00,388,18,0,301,0,240,293,75,41,296,135,0,576,0,0,0,0,44,76,44,0,1302,1545,626,0,46,0,70,155,436
18:16:15,389,16,0,367,0,241,292,75,41,296,134,0,577,0,0,0,0,43,76,43,0,1304,1543,624,0,46,0,71,155,432
18:16:30,388,33,0,366,0,241,292,75,41,296,134,0,577,0,0,0,0,44,77,43,0,1300,1545,625,0,46,0,71,154,439
18:16:45,389,35,0,367,0,241,292,76,41,296,135,0,577,0,0,0,0,41,76,43,0,1300,1545,625,0,46,0,69,155,442
18:17:00,389,36,0,369,0,241,292,75,41,295,133,0,577,0,0,0,0,44,77,44,0,1299,1545,626,0,46,0,70,154,442
