,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,498.0,30.0,81.0,355.0,66.0,239.0,283.0,19.0,40.0,288.0,128.0,47.0,573.0,38.0,0.0,0.0,46.0,35.0,72.0,31.0,0.0,1200.0,1519.0,614.0,12.0,43.0,73.0,72.0,151.0,372.0
hashrate,0.007146749458483754,0.00043052707581227437,0.0011624231046931408,0.005094570397111913,0.0009471595667870037,0.003429865703971119,0.004061305415162455,0.0002726671480144404,0.0005740361010830325,0.004133059927797834,0.001836915523465704,0.0006744924187725631,0.00822306714801444,0.0005453342960288808,0.0,0.0,0.0006601415162454873,0.0005022815884476534,0.0010332649819494585,0.00044487797833935017,0.0,0.017221083032490973,0.021799020938628157,0.008811454151624548,0.00017221083032490975,0.0006170888086642599,0.0010476158844765341,0.0010332649819494585,0.0021669862815884475,0.0053385357400722025
