,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy,mingk2,doctor,bike,makabaka,hmwww,bearlaptop
31:23:00,466.0,0.0,81.0,194.0,0.0,242.0,322.0,0.0,40.0,304.0,0.0,0.0,462.0,0.0,0.0,170.0,0.0,0.0,36.0,6.0,0.0,1110.0,1343.0,98.0,0.0,0.0,0.0,83.0,150.0,416.0,44.0,43.0,454.0,0.0,25.0,0.0
31:23:15,466.0,0.0,0.0,194.0,0.0,242.0,323.0,0.0,40.0,304.0,0.0,0.0,462.0,0.0,0.0,181.0,0.0,0.0,37.0,37.0,0.0,1112.0,1344.0,98.0,0.0,46.0,0.0,83.0,150.0,416.0,44.0,43.0,454.0,0.0,24.0,0.0
31:23:30,466.0,0.0,0.0,193.0,0.0,242.0,322.0,0.0,40.0,304.0,0.0,0.0,462.0,0.0,0.0,167.0,0.0,0.0,0.0,37.0,0.0,1111.0,1344.0,99.0,0.0,46.0,0.0,84.0,151.0,416.0,44.0,43.0,453.0,0.0,25.0,0.0
31:23:45,466.0,0.0,0.0,193.0,0.0,241.0,321.0,0.0,40.0,304.0,0.0,0.0,462.0,0.0,0.0,144.0,59.0,0.0,0.0,38.0,0.0,1113.0,1341.0,0.0,0.0,46.0,0.0,84.0,151.0,416.0,44.0,43.0,455.0,0.0,25.0,0.0
01:00:00,467.0,0.0,0.0,192.0,0.0,241.0,321.0,0.0,40.0,304.0,0.0,0.0,462.0,0.0,0.0,143.0,59.0,0.0,0.0,39.0,0.0,1113.0,1341.0,0.0,0.0,46.0,0.0,83.0,149.0,416.0,44.0,43.0,455.0,0.0,25.0,0.0
01:00:15,467.0,0.0,53.0,260.0,0.0,241.0,321.0,0.0,40.0,304.0,0.0,0.0,462.0,0.0,0.0,143.0,59.0,0.0,47.0,38.0,0.0,1113.0,1342.0,0.0,0.0,0.0,0.0,81.0,153.0,416.0,45.0,43.0,455.0,28.0,24.0,0.0
01:00:30,467.0,0.0,88.0,193.0,0.0,241.0,322.0,0.0,40.0,304.0,0.0,0.0,462.0,0.0,0.0,142.0,59.0,0.0,40.0,38.0,0.0,1113.0,1342.0,0.0,0.0,0.0,0.0,83.0,151.0,416.0,44.0,43.0,455.0,28.0,25.0,0.0
01:00:45,466.0,0.0,88.0,192.0,0.0,241.0,321.0,0.0,40.0,304.0,0.0,0.0,462.0,0.0,90.0,142.0,59.0,0.0,38.0,37.0,0.0,1114.0,1340.0,0.0,0.0,45.0,0.0,82.0,151.0,416.0,44.0,43.0,455.0,28.0,24.0,0.0
01:01:00,465.0,0.0,88.0,193.0,0.0,241.0,321.0,0.0,40.0,303.0,0.0,0.0,462.0,0.0,88.0,143.0,60.0,0.0,37.0,38.0,0.0,1113.0,1339.0,0.0,0.0,45.0,0.0,82.0,151.0,416.0,44.0,43.0,455.0,29.0,25.0,0.0
01:01:15,465.0,0.0,89.0,259.0,0.0,242.0,321.0,0.0,40.0,302.0,0.0,0.0,462.0,0.0,90.0,142.0,58.0,64.0,0.0,38.0,0.0,1114.0,1341.0,99.0,0.0,45.0,0.0,82.0,151.0,416.0,45.0,43.0,455.0,29.0,25.0,0.0
01:01:30,465.0,0.0,87.0,258.0,0.0,242.0,322.0,0.0,40.0,302.0,0.0,0.0,462.0,0.0,88.0,143.0,59.0,64.0,0.0,38.0,0.0,1115.0,1341.0,99.0,0.0,45.0,0.0,82.0,150.0,416.0,45.0,43.0,455.0,29.0,25.0,0.0
01:01:45,466.0,0.0,87.0,259.0,0.0,242.0,322.0,0.0,40.0,298.0,0.0,0.0,462.0,0.0,88.0,141.0,60.0,63.0,0.0,38.0,0.0,1115.0,1338.0,99.0,0.0,45.0,0.0,82.0,148.0,416.0,45.0,43.0,455.0,29.0,25.0,0.0
01:02:00,465.0,0.0,89.0,259.0,0.0,242.0,321.0,0.0,40.0,303.0,0.0,0.0,462.0,0.0,87.0,142.0,59.0,63.0,0.0,38.0,0.0,1114.0,1338.0,99.0,0.0,45.0,0.0,83.0,148.0,416.0,45.0,43.0,455.0,29.0,0.0,0.0
01:02:15,466.0,0.0,87.0,259.0,0.0,242.0,321.0,0.0,40.0,302.0,0.0,0.0,462.0,0.0,88.0,141.0,60.0,63.0,79.0,38.0,0.0,1126.0,1339.0,99.0,0.0,45.0,0.0,82.0,148.0,416.0,45.0,43.0,455.0,29.0,25.0,0.0
01:02:30,467.0,0.0,88.0,258.0,0.0,242.0,321.0,0.0,40.0,303.0,0.0,0.0,462.0,0.0,87.0,142.0,59.0,63.0,79.0,38.0,0.0,1124.0,1340.0,99.0,0.0,45.0,0.0,82.0,148.0,415.0,45.0,43.0,456.0,29.0,25.0,0.0
01:02:45,465.0,0.0,87.0,258.0,0.0,242.0,321.0,0.0,40.0,304.0,0.0,0.0,462.0,0.0,89.0,184.0,59.0,64.0,80.0,38.0,0.0,1125.0,1340.0,98.0,0.0,45.0,0.0,83.0,147.0,416.0,45.0,43.0,454.0,31.0,25.0,0.0
01:03:00,465.0,0.0,87.0,258.0,0.0,242.0,321.0,0.0,40.0,293.0,0.0,0.0,462.0,0.0,88.0,158.0,60.0,64.0,79.0,39.0,0.0,1126.0,1338.0,98.0,0.0,45.0,0.0,82.0,148.0,416.0,45.0,43.0,454.0,0.0,25.0,0.0
01:03:15,465.0,0.0,89.0,260.0,0.0,242.0,321.0,0.0,40.0,294.0,0.0,0.0,462.0,0.0,89.0,185.0,60.0,64.0,79.0,38.0,0.0,1127.0,1339.0,98.0,0.0,45.0,0.0,83.0,147.0,416.0,44.0,43.0,455.0,31.0,25.0,0.0
01:03:30,465.0,0.0,88.0,258.0,0.0,242.0,321.0,0.0,40.0,292.0,0.0,0.0,462.0,0.0,90.0,182.0,60.0,64.0,79.0,38.0,0.0,1124.0,1338.0,98.0,0.0,45.0,0.0,83.0,149.0,416.0,44.0,43.0,456.0,30.0,25.0,0.0
01:03:45,466.0,0.0,87.0,260.0,0.0,242.0,321.0,0.0,40.0,293.0,0.0,0.0,462.0,0.0,88.0,185.0,59.0,64.0,78.0,38.0,0.0,1125.0,1339.0,98.0,0.0,45.0,0.0,82.0,147.0,416.0,44.0,43.0,456.0,30.0,25.0,0.0
01:04:00,466.0,0.0,89.0,258.0,0.0,242.0,321.0,0.0,40.0,293.0,0.0,0.0,462.0,0.0,91.0,184.0,59.0,64.0,79.0,38.0,0.0,1125.0,1339.0,99.0,0.0,45.0,0.0,83.0,147.0,416.0,45.0,43.0,456.0,30.0,25.0,0.0
01:04:15,290.0,0.0,88.0,258.0,0.0,242.0,321.0,0.0,40.0,300.0,0.0,0.0,462.0,0.0,90.0,183.0,60.0,64.0,79.0,38.0,0.0,1124.0,1348.0,99.0,0.0,46.0,0.0,83.0,148.0,416.0,45.0,43.0,454.0,30.0,25.0,0.0
01:04:30,291.0,0.0,87.0,261.0,0.0,242.0,321.0,0.0,40.0,302.0,0.0,0.0,462.0,0.0,90.0,183.0,59.0,64.0,80.0,38.0,0.0,1126.0,1341.0,98.0,0.0,46.0,0.0,82.0,146.0,416.0,46.0,43.0,447.0,29.0,25.0,0.0
01:04:45,304.0,0.0,89.0,259.0,0.0,242.0,321.0,0.0,40.0,303.0,0.0,0.0,462.0,0.0,88.0,184.0,59.0,64.0,80.0,39.0,0.0,1125.0,1350.0,98.0,0.0,46.0,0.0,82.0,147.0,416.0,46.0,43.0,456.0,29.0,25.0,0.0
01:05:00,294.0,0.0,89.0,257.0,0.0,242.0,321.0,0.0,40.0,302.0,0.0,0.0,462.0,0.0,89.0,185.0,60.0,63.0,80.0,39.0,0.0,1126.0,1342.0,98.0,0.0,46.0,0.0,83.0,146.0,439.0,45.0,43.0,457.0,30.0,25.0,0.0
01:05:15,292.0,0.0,88.0,256.0,0.0,241.0,320.0,0.0,40.0,306.0,0.0,0.0,462.0,0.0,91.0,185.0,59.0,63.0,79.0,39.0,0.0,1127.0,1349.0,98.0,0.0,46.0,0.0,83.0,144.0,439.0,46.0,43.0,456.0,28.0,25.0,0.0
01:05:30,338.0,0.0,88.0,257.0,0.0,241.0,320.0,0.0,40.0,306.0,0.0,0.0,462.0,0.0,91.0,183.0,60.0,63.0,79.0,38.0,0.0,1126.0,1353.0,98.0,0.0,46.0,0.0,84.0,146.0,439.0,46.0,43.0,455.0,28.0,25.0,0.0
01:05:45,342.0,0.0,88.0,258.0,0.0,241.0,320.0,0.0,40.0,306.0,0.0,0.0,462.0,0.0,53.0,185.0,59.0,63.0,79.0,38.0,0.0,1126.0,1347.0,98.0,0.0,46.0,0.0,83.0,146.0,438.0,46.0,43.0,455.0,29.0,25.0,0.0
01:06:00,342.0,0.0,88.0,258.0,0.0,241.0,320.0,0.0,40.0,306.0,0.0,0.0,463.0,0.0,89.0,184.0,60.0,63.0,80.0,38.0,0.0,1126.0,1348.0,98.0,0.0,46.0,0.0,85.0,147.0,438.0,46.0,43.0,455.0,28.0,22.0,0.0
01:06:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:06:30,341.0,0.0,88.0,258.0,0.0,240.0,319.0,0.0,40.0,306.0,0.0,0.0,462.0,0.0,89.0,183.0,59.0,63.0,78.0,38.0,0.0,1126.0,1342.0,98.0,0.0,45.0,0.0,85.0,146.0,438.0,45.0,43.0,455.0,28.0,25.0,0.0
01:06:45,342.0,0.0,88.0,257.0,0.0,240.0,320.0,0.0,40.0,306.0,0.0,0.0,463.0,0.0,89.0,184.0,59.0,63.0,78.0,38.0,0.0,1128.0,1346.0,98.0,0.0,46.0,0.0,84.0,144.0,438.0,46.0,43.0,455.0,0.0,25.0,0.0
01:07:00,342.0,0.0,89.0,257.0,0.0,240.0,320.0,0.0,40.0,306.0,0.0,0.0,463.0,0.0,90.0,186.0,59.0,63.0,78.0,38.0,0.0,1128.0,1352.0,98.0,0.0,46.0,0.0,85.0,146.0,438.0,45.0,43.0,455.0,0.0,25.0,0.0
01:07:15,341.0,0.0,89.0,258.0,0.0,240.0,320.0,0.0,40.0,306.0,0.0,0.0,461.0,0.0,89.0,186.0,58.0,63.0,78.0,39.0,0.0,1128.0,1348.0,97.0,0.0,46.0,0.0,85.0,147.0,438.0,46.0,43.0,456.0,0.0,25.0,0.0
01:07:30,341.0,0.0,89.0,257.0,0.0,240.0,320.0,0.0,40.0,307.0,0.0,0.0,462.0,0.0,90.0,185.0,60.0,63.0,79.0,39.0,0.0,1129.0,1356.0,98.0,0.0,46.0,0.0,86.0,146.0,438.0,46.0,43.0,456.0,0.0,25.0,0.0
01:07:45,341.0,0.0,89.0,258.0,0.0,240.0,320.0,0.0,40.0,307.0,0.0,0.0,462.0,0.0,89.0,184.0,60.0,63.0,78.0,38.0,0.0,1130.0,1355.0,98.0,0.0,46.0,0.0,85.0,145.0,437.0,45.0,43.0,456.0,0.0,25.0,0.0
01:08:00,341.0,0.0,90.0,258.0,0.0,240.0,320.0,0.0,40.0,308.0,0.0,0.0,462.0,0.0,90.0,187.0,59.0,63.0,79.0,38.0,0.0,1129.0,1340.0,97.0,0.0,46.0,0.0,85.0,145.0,437.0,45.0,43.0,457.0,0.0,25.0,0.0
01:08:15,341.0,0.0,89.0,258.0,0.0,240.0,320.0,0.0,40.0,308.0,0.0,0.0,462.0,0.0,89.0,187.0,59.0,63.0,77.0,38.0,0.0,1130.0,1348.0,97.0,0.0,46.0,0.0,85.0,147.0,437.0,45.0,43.0,457.0,0.0,24.0,0.0
01:08:30,341.0,0.0,89.0,259.0,0.0,239.0,320.0,0.0,40.0,308.0,0.0,0.0,462.0,0.0,88.0,185.0,59.0,63.0,78.0,38.0,0.0,1130.0,1460.0,97.0,0.0,46.0,0.0,84.0,147.0,437.0,45.0,43.0,457.0,0.0,25.0,0.0
01:08:45,341.0,0.0,87.0,193.0,0.0,239.0,320.0,0.0,40.0,308.0,0.0,0.0,462.0,0.0,89.0,187.0,59.0,63.0,78.0,38.0,0.0,1130.0,1337.0,97.0,0.0,46.0,0.0,85.0,147.0,437.0,45.0,43.0,457.0,0.0,25.0,0.0
01:09:00,341.0,0.0,88.0,192.0,0.0,239.0,320.0,0.0,40.0,302.0,0.0,0.0,462.0,0.0,90.0,184.0,59.0,63.0,78.0,38.0,0.0,1130.0,1336.0,98.0,0.0,46.0,0.0,84.0,149.0,437.0,46.0,43.0,457.0,0.0,23.0,0.0
01:09:15,342.0,0.0,90.0,192.0,0.0,239.0,320.0,0.0,40.0,307.0,0.0,0.0,462.0,0.0,91.0,185.0,60.0,63.0,79.0,38.0,0.0,1129.0,1334.0,98.0,0.0,46.0,0.0,84.0,145.0,437.0,45.0,43.0,457.0,0.0,24.0,0.0
01:09:30,342.0,0.0,91.0,257.0,0.0,239.0,320.0,0.0,40.0,307.0,0.0,0.0,462.0,0.0,90.0,186.0,60.0,63.0,79.0,39.0,0.0,1127.0,1338.0,98.0,0.0,46.0,0.0,84.0,146.0,437.0,46.0,43.0,457.0,0.0,25.0,0.0
01:09:45,342.0,0.0,90.0,255.0,0.0,239.0,320.0,0.0,40.0,307.0,0.0,0.0,462.0,0.0,90.0,185.0,62.0,63.0,77.0,38.0,0.0,1125.0,1339.0,98.0,0.0,46.0,0.0,85.0,147.0,437.0,45.0,43.0,456.0,0.0,23.0,0.0
01:10:00,342.0,0.0,89.0,256.0,0.0,239.0,320.0,0.0,40.0,306.0,0.0,0.0,462.0,0.0,89.0,187.0,60.0,63.0,77.0,38.0,0.0,1127.0,1338.0,98.0,0.0,46.0,0.0,85.0,147.0,437.0,45.0,43.0,456.0,0.0,0.0,0.0
01:10:15,342.0,0.0,90.0,255.0,0.0,239.0,320.0,0.0,40.0,257.0,0.0,0.0,462.0,0.0,90.0,187.0,61.0,63.0,77.0,37.0,0.0,1127.0,1335.0,98.0,0.0,46.0,0.0,84.0,147.0,437.0,45.0,43.0,456.0,0.0,24.0,0.0
01:10:30,342.0,0.0,88.0,255.0,0.0,239.0,320.0,0.0,40.0,310.0,0.0,0.0,460.0,0.0,89.0,185.0,60.0,63.0,77.0,37.0,0.0,1127.0,1337.0,97.0,0.0,47.0,0.0,85.0,147.0,437.0,45.0,43.0,456.0,0.0,23.0,0.0
01:10:45,342.0,0.0,88.0,256.0,0.0,239.0,319.0,0.0,40.0,309.0,0.0,0.0,462.0,0.0,90.0,186.0,60.0,63.0,77.0,38.0,0.0,1127.0,1340.0,98.0,0.0,46.0,0.0,84.0,147.0,437.0,45.0,43.0,456.0,0.0,25.0,0.0
01:11:00,342.0,0.0,88.0,255.0,0.0,239.0,319.0,0.0,40.0,310.0,0.0,0.0,462.0,0.0,89.0,185.0,59.0,63.0,77.0,38.0,0.0,1129.0,846.0,98.0,0.0,46.0,0.0,84.0,148.0,437.0,45.0,43.0,455.0,0.0,22.0,0.0
01:11:15,342.0,0.0,87.0,255.0,0.0,239.0,318.0,0.0,40.0,310.0,0.0,0.0,462.0,0.0,90.0,187.0,60.0,63.0,77.0,38.0,0.0,1127.0,1334.0,98.0,0.0,47.0,0.0,85.0,146.0,437.0,45.0,43.0,455.0,0.0,24.0,0.0
01:11:30,342.0,0.0,78.0,256.0,0.0,239.0,318.0,0.0,40.0,310.0,0.0,0.0,462.0,0.0,90.0,187.0,59.0,63.0,77.0,38.0,0.0,1129.0,1337.0,98.0,0.0,46.0,0.0,85.0,147.0,438.0,46.0,43.0,455.0,0.0,24.0,0.0
01:11:45,342.0,0.0,84.0,257.0,0.0,239.0,319.0,0.0,40.0,310.0,0.0,0.0,462.0,0.0,90.0,186.0,52.0,63.0,77.0,39.0,0.0,1129.0,1335.0,97.0,0.0,46.0,0.0,85.0,146.0,437.0,45.0,43.0,455.0,0.0,24.0,0.0
01:12:00,342.0,0.0,82.0,257.0,0.0,239.0,319.0,0.0,40.0,310.0,0.0,0.0,462.0,0.0,91.0,185.0,52.0,63.0,77.0,37.0,0.0,1131.0,1336.0,98.0,0.0,46.0,0.0,85.0,145.0,438.0,45.0,43.0,454.0,0.0,24.0,0.0
01:12:15,342.0,0.0,81.0,256.0,0.0,238.0,318.0,0.0,40.0,310.0,0.0,0.0,462.0,0.0,89.0,186.0,51.0,63.0,78.0,37.0,0.0,1131.0,1333.0,98.0,0.0,46.0,0.0,77.0,148.0,437.0,45.0,43.0,454.0,0.0,24.0,0.0
01:12:30,342.0,0.0,82.0,257.0,0.0,238.0,318.0,0.0,40.0,309.0,0.0,0.0,462.0,0.0,91.0,186.0,7.0,63.0,78.0,38.0,0.0,1129.0,1334.0,98.0,0.0,46.0,0.0,79.0,148.0,437.0,45.0,43.0,454.0,0.0,20.0,0.0
01:12:45,342.0,0.0,82.0,257.0,0.0,238.0,318.0,0.0,40.0,309.0,0.0,0.0,462.0,0.0,90.0,186.0,6.0,63.0,78.0,37.0,0.0,1128.0,844.0,98.0,0.0,46.0,0.0,79.0,147.0,437.0,46.0,43.0,455.0,0.0,25.0,0.0
01:13:00,336.0,0.0,80.0,256.0,0.0,238.0,318.0,0.0,40.0,309.0,0.0,0.0,462.0,0.0,90.0,186.0,52.0,63.0,71.0,38.0,0.0,1128.0,1335.0,98.0,0.0,46.0,0.0,77.0,149.0,437.0,45.0,43.0,455.0,0.0,25.0,0.0
01:13:15,342.0,0.0,80.0,255.0,0.0,239.0,318.0,0.0,40.0,309.0,0.0,0.0,462.0,0.0,88.0,187.0,55.0,63.0,69.0,37.0,0.0,1129.0,1345.0,98.0,0.0,46.0,0.0,84.0,146.0,438.0,46.0,43.0,455.0,0.0,25.0,0.0
