,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,405.0,0.0,68.0,248.0,0.0,231.0,320.0,0.0,40.0,296.0,0.0,0.0,457.0,0.0,82.0,163.0,51.0,61.0,71.0,32.0,0.0,1087.0,1257.0,81.0,0.0,42.0,0.0,79.0,149.0,433.0
hashrate,0.0057758889085441365,0.0,0.0009697788784716082,0.0035368406156023355,0.0,0.0032943958959844332,0.004563665310454626,0.0,0.0005704581638068283,0.00422139041217053,0.0,0.0,0.006517484521493014,0.0,0.001169439235803998,0.002324617017512825,0.0007273341588537061,0.0008699486998054132,0.0010125632407571204,0.00045636653104546264,0.0,0.01550220060145056,0.01792664779762958,0.0011551777817088273,0.0,0.0005989810719971698,0.0,0.0011266548735184858,0.0021249566601804354,0.006175209623208916
