,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
hashrate,408.0,22.0,55.0,345.0,55.0,235.0,291.0,78.0,40.0,277.0,130.0,57.0,567.0,0.0,0.0,0.0,45.0,37.0,41.0,32.0,0.0,1292.0,1507.0,620.0,0.0,45.0,39.0,70.0,147.0,423.0
hashrate,0.005799930008748905,0.0003127413240011665,0.0007818533100029163,0.004904352580927383,0.0007818533100029163,0.0033406459609215513,0.004136714785651793,0.0011088101487314085,0.00056862058909303,0.0039376975794692326,0.0018480169145523475,0.0008102843394575677,0.0080601968503937,0.0,0.0,0.0,0.0006396981627296587,0.0005259740449110528,0.0005828361038203558,0.00045489647127442404,0.0,0.018366445027704868,0.021422780694079904,0.008813619130941966,0.0,0.0006396981627296587,0.0005544050743657042,0.0009950860309128025,0.0020896806649168854,0.0060131627296587924
