,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
27:22:30,251,0,90,67,0,241,199,73,40,312,131,24,447,0,0,92,59,0,79,13,0,1202,1485,615,0,45,0,69,0,434
27:22:45,251,0,89,67,0,241,198,80,40,311,131,30,447,0,0,92,58,0,77,6,0,1202,1480,614,0,45,0,69,0,435
27:23:00,251,0,88,67,0,241,198,80,40,313,136,30,447,0,0,92,59,0,77,5,0,1202,1483,613,0,35,0,70,0,433
27:23:15,252,0,0,67,0,241,198,80,40,311,135,24,447,0,0,92,60,43,0,15,0,1202,1480,614,0,38,0,74,0,432
27:23:30,252,0,0,67,0,241,198,80,40,312,134,24,448,0,0,92,59,42,0,22,0,1201,1481,617,0,35,0,77,0,435
27:23:45,252,0,0,67,0,241,198,81,40,312,132,30,447,0,0,92,58,29,0,3,0,1201,1480,619,21,34,0,77,0,434
28:00:00,252,0,0,67,0,242,198,0,40,313,132,30,448,0,0,93,57,32,0,3,0,1202,1480,620,21,36,0,76,0,413
28:00:15,252,0,92,66,0,242,198,0,40,313,135,31,448,0,0,91,54,45,78,44,0,1202,1481,620,21,37,0,76,0,436
28:00:30,252,0,90,67,0,242,198,0,40,313,134,24,448,0,0,93,54,45,80,44,0,1202,1481,621,21,37,0,77,0,436
28:00:45,252,0,93,67,0,242,198,0,40,312,134,30,448,0,0,92,60,44,78,43,0,1202,1481,623,21,46,0,77,0,435
28:01:00,252,0,90,67,0,242,198,0,40,312,134,30,448,0,0,92,59,44,77,45,0,1202,1480,624,21,46,0,78,0,435
28:01:15,252,0,91,67,0,242,198,0,40,312,136,31,448,0,0,93,59,44,53,44,0,1202,1480,625,0,46,0,78,0,434
28:01:30,252,0,92,67,0,242,198,0,40,312,134,31,448,0,0,92,59,44,79,44,0,1202,1480,626,0,46,0,78,0,435
28:01:45,252,0,91,66,0,242,199,0,40,312,134,30,448,0,0,94,59,44,79,45,0,1202,1480,627,21,46,0,78,0,436
28:02:00,252,0,92,66,0,242,199,0,40,312,134,30,448,0,0,93,59,45,78,45,0,1201,1480,627,21,46,0,78,0,436
28:02:15,252,27,92,66,0,242,199,0,40,313,136,31,448,0,0,95,59,45,78,44,0,1200,1480,626,21,46,0,78,0,436
28:02:30,252,32,91,66,0,242,199,0,40,312,137,31,448,0,0,93,59,43,79,43,0,1200,1479,627,21,46,0,78,0,437
28:02:45,252,33,93,66,0,242,199,0,40,312,136,24,448,0,0,94,59,43,79,45,0,1201,1479,626,21,46,0,78,0,437
28:03:00,252,32,91,66,0,242,198,0,40,312,135,30,448,0,0,94,59,44,78,45,0,1202,1480,626,21,46,0,78,0,437
28:03:15,252,33,92,66,0,243,198,0,40,311,135,31,450,0,0,92,59,43,77,44,0,1203,1480,626,21,46,0,77,0,437
28:03:30,252,33,92,66,0,243,198,0,40,310,135,24,449,0,0,93,59,43,78,44,0,1201,1481,626,21,46,0,78,0,436
28:03:45,509,33,93,66,0,243,198,0,40,310,135,24,449,0,0,92,59,43,79,44,0,1202,1480,626,21,46,0,78,0,437
28:04:00,509,33,91,66,0,243,198,0,40,310,135,30,449,0,0,93,59,43,79,44,0,1202,1481,626,21,46,0,78,0,437
28:04:15,509,33,90,66,0,244,198,0,40,310,135,30,449,0,0,92,60,43,78,44,0,1204,1481,626,21,46,0,79,0,437
28:04:30,509,33,91,66,0,244,198,0,40,310,136,24,450,0,0,92,60,44,79,44,0,1205,1481,626,21,46,0,78,0,436
28:04:45,510,33,92,66,0,244,198,0,40,312,135,24,449,0,0,92,59,0,79,43,0,1205,1483,625,21,46,0,78,0,436
28:05:00,509,33,91,66,0,243,198,0,40,312,136,31,448,0,0,93,59,0,78,43,0,1205,1481,624,21,46,0,78,0,437
28:05:15,509,33,92,66,0,243,198,0,40,312,135,30,449,0,0,94,59,0,78,44,0,1205,1482,624,21,46,0,78,0,437
28:05:30,509,33,91,66,0,243,198,0,40,312,135,24,448,0,0,95,59,0,78,44,0,1206,1482,624,21,46,0,77,0,435
28:05:45,510,33,91,66,0,243,198,0,40,312,134,24,448,0,0,94,59,0,78,44,0,1205,1481,624,21,46,0,77,0,436
28:06:00,510,33,90,66,0,243,198,0,40,312,135,31,447,0,0,94,59,0,78,43,0,1205,1482,624,21,47,0,77,0,436
28:06:15,509,33,90,66,0,243,198,0,40,310,135,30,447,0,0,92,59,0,78,44,0,1205,1481,623,21,47,0,77,0,436
28:06:30,509,0,91,66,0,243,198,0,40,310,136,30,447,0,0,93,59,0,79,44,0,1205,1481,624,21,47,0,77,0,436
28:06:45,508,0,91,66,0,243,198,0,40,311,136,24,447,0,0,93,60,0,78,44,0,1206,1480,625,21,47,0,78,0,436
28:07:00,508,0,91,66,0,243,198,0,40,311,136,31,447,0,0,92,60,0,78,43,0,1205,1479,625,21,47,0,78,0,436
28:07:15,507,0,91,66,0,243,199,0,40,291,133,31,446,0,0,94,61,0,78,44,0,1205,1480,625,21,47,0,78,0,437
28:07:30,507,0,91,66,0,243,199,0,40,283,134,30,446,0,0,92,59,0,79,44,0,1205,1478,625,21,47,0,78,0,437
28:07:45,506,0,91,66,0,243,199,0,40,308,136,24,445,0,0,92,54,0,78,44,0,1205,1478,625,21,47,0,78,0,436
28:08:00,506,0,89,346,0,242,200,0,40,258,136,31,445,0,0,94,59,0,78,44,0,1202,1475,622,21,47,0,77,154,437
28:08:16,506,0,90,357,0,241,200,0,40,309,134,29,444,0,0,93,55,0,78,44,0,1204,1477,623,21,47,0,79,153,437
28:08:30,505,0,87,358,0,241,200,0,40,309,135,29,445,0,0,92,60,0,79,44,0,1203,1476,623,21,47,0,78,153,436
28:08:45,505,0,88,357,0,242,200,0,40,309,136,23,445,0,0,91,60,0,79,43,0,1202,1476,623,21,47,0,78,153,436
28:09:00,504,17,83,356,0,242,200,0,40,309,136,30,445,0,0,92,60,0,78,43,0,1202,1473,622,21,47,0,78,153,435
28:09:16,505,18,86,357,0,242,200,0,40,309,134,30,445,0,0,93,60,0,78,44,0,1202,1473,623,21,47,0,78,152,434
28:09:32,505,30,87,357,0,242,200,0,40,308,136,23,445,0,0,92,60,0,78,44,0,1202,1474,623,21,47,0,78,154,436
28:09:45,505,31,85,359,0,241,200,0,40,308,135,23,444,0,0,93,60,0,78,44,0,1201,1474,623,21,47,0,78,153,437
28:10:00,506,31,88,357,0,241,200,0,40,308,135,23,444,0,0,92,60,0,77,43,0,1200,1470,623,21,47,0,76,154,436
28:10:15,505,32,89,360,0,241,200,0,40,308,135,30,444,0,0,93,60,0,77,43,0,1200,1469,624,21,47,0,77,156,436
28:10:30,506,32,89,357,0,241,200,0,40,308,135,23,444,0,0,92,59,0,78,44,0,1200,1470,624,21,47,0,75,156,437
28:10:45,506,31,91,359,0,241,199,0,40,308,136,29,444,0,0,93,59,0,77,44,0,1199,1469,624,21,47,0,77,156,437
28:11:00,506,33,90,357,0,241,199,0,40,308,135,30,444,0,0,92,61,0,77,44,0,1197,1471,623,21,47,0,78,155,437
28:11:15,505,33,89,359,0,242,199,0,40,308,134,30,444,0,0,94,59,0,78,43,0,1197,1470,622,21,47,123,74,155,437
28:11:30,505,33,88,360,0,242,199,50,40,308,136,30,445,0,0,94,59,0,77,43,0,1196,1469,622,21,47,124,77,154,436
28:11:45,505,34,89,357,0,242,199,81,40,308,136,29,444,0,0,92,59,0,77,44,0,1303,1469,621,21,47,124,70,154,432
28:12:01,504,34,87,357,0,242,199,80,40,309,136,23,444,0,0,91,60,0,77,43,0,1302,1468,621,21,47,124,73,154,436
28:12:15,504,34,89,358,0,242,199,80,40,309,136,29,444,0,0,91,54,0,76,42,0,1300,1467,621,21,47,125,74,154,436
28:12:30,504,33,91,359,0,242,199,79,40,308,135,30,445,0,0,91,59,0,76,41,0,1301,1468,619,21,47,124,72,154,435
28:12:46,504,34,91,357,0,242,199,0,40,308,134,29,446,0,0,92,59,0,72,41,0,1301,1467,621,21,47,124,73,155,434
28:13:00,504,34,90,357,0,242,253,0,40,309,135,29,446,0,0,94,59,0,71,42,0,1300,1468,621,21,47,125,79,154,436
28:13:15,505,34,90,358,0,242,254,0,40,308,133,30,446,0,0,92,59,0,77,43,0,1301,1469,621,21,47,125,78,155,436
28:13:30,505,34,91,357,0,242,298,0,40,307,134,30,447,0,0,94,59,0,79,44,0,1298,1471,621,21,47,125,77,155,436
28:13:45,505,34,91,357,0,242,298,0,40,307,136,30,447,0,0,93,59,0,79,43,0,1298,1470,620,21,47,125,78,154,437
28:14:00,505,34,91,358,0,242,291,0,40,307,136,30,447,0,0,93,60,0,78,44,0,1296,1470,620,21,47,125,78,154,436
28:14:15,499,34,88,359,0,242,294,0,40,308,135,23,446,0,0,92,59,0,78,44,0,1296,1470,620,21,47,125,78,155,436
28:14:30,498,34,89,361,0,242,294,0,40,308,135,29,448,0,0,91,60,0,78,43,0,1295,1470,620,21,47,124,79,153,436
28:14:45,499,34,89,358,0,242,295,0,40,308,133,29,448,0,0,91,61,0,77,43,0,1295,1469,618,21,47,125,77,154,436
