,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
18:17:15,389,36,0,368,0,241,293,78,41,295,136,0,577,0,0,0,0,43,76,44,0,1299,1543,626,0,46,0,71,156,442
18:17:30,519,35,93,367,0,241,292,77,41,296,135,0,577,0,0,0,0,43,76,44,0,1293,1544,626,0,46,0,70,154,442
18:17:45,522,35,92,367,0,241,292,76,41,295,136,0,577,0,0,0,0,43,77,43,0,1293,1545,627,0,29,0,70,155,441
18:18:00,522,35,9,368,0,241,292,76,41,295,136,0,577,0,0,0,0,42,76,42,0,1294,1544,627,0,46,0,70,155,441
18:18:15,522,35,8,366,0,241,292,76,41,295,135,0,577,0,0,0,0,42,77,43,0,1294,1545,627,0,46,0,67,155,441
18:18:30,522,35,16,367,0,241,292,77,41,295,135,0,577,0,0,0,0,43,77,37,0,1295,1545,627,0,46,0,68,156,442
18:18:45,521,35,9,367,0,241,292,77,41,295,136,0,577,0,0,0,50,44,77,37,0,1294,1545,627,0,46,0,75,156,441
18:19:00,256,15,14,367,0,241,292,75,41,295,135,0,577,0,0,0,40,44,77,37,0,1294,1544,627,0,46,0,58,156,442
18:19:15,256,12,7,369,0,241,292,76,41,296,135,0,577,0,0,0,11,44,76,42,0,1295,1544,627,0,46,0,76,157,441
18:19:30,256,11,4,366,63,241,292,77,41,296,135,0,577,0,0,0,19,42,77,40,0,1295,1544,627,0,46,0,76,156,441
18:19:45,256,15,15,367,65,241,292,76,41,297,135,0,576,0,0,0,36,43,76,42,0,1295,1545,627,0,46,0,74,154,443
18:20:00,256,16,0,366,65,241,292,76,41,296,136,0,576,0,0,0,30,0,76,43,0,1296,1545,627,0,46,0,71,155,443
18:20:15,256,11,0,368,65,240,292,76,41,294,136,0,576,0,0,0,25,0,77,37,0,1295,1544,628,0,46,0,71,155,442
18:20:30,256,14,0,367,65,240,292,76,41,296,135,0,576,0,0,0,21,0,76,7,0,1295,1545,628,0,38,0,56,154,442
18:20:45,256,22,0,367,65,241,292,77,41,295,135,0,576,0,0,0,40,0,75,6,0,1294,1544,628,0,46,0,71,155,444
18:21:00,256,19,0,367,65,241,292,76,41,296,136,0,575,0,0,0,24,0,76,4,0,1294,1544,628,0,46,0,70,154,443
18:21:15,256,18,0,368,65,241,292,76,41,296,135,0,575,0,0,0,24,0,77,17,0,1297,1547,629,0,46,0,70,155,442
18:21:30,256,22,0,368,64,241,292,77,41,296,135,0,575,0,0,0,0,0,77,8,0,1300,1547,630,0,46,0,71,154,442
18:21:45,256,13,0,368,64,241,292,76,41,296,135,0,575,0,0,0,0,0,77,8,0,1301,1557,629,0,46,0,70,156,439
18:22:00,256,11,0,370,64,241,292,76,41,297,135,0,576,0,0,0,0,0,74,7,0,1300,1554,629,0,46,0,33,157,441
18:22:15,256,11,0,370,64,241,292,77,41,297,136,0,576,0,0,0,0,0,75,5,0,1302,1550,629,0,46,0,33,154,441
18:22:30,255,18,0,368,64,241,292,76,41,295,135,0,576,0,0,0,49,0,76,4,0,1302,1548,629,0,46,0,33,157,441
18:22:45,256,17,0,367,64,241,291,78,41,297,136,0,576,0,0,0,50,44,74,31,0,1299,1551,629,0,46,131,33,156,440
18:23:00,518,20,0,369,64,241,292,76,41,297,135,0,577,0,0,0,55,44,74,7,0,1302,1551,629,0,22,124,33,155,439
18:23:15,518,11,0,368,64,242,292,76,41,296,136,0,578,0,0,0,60,42,78,9,0,1303,1552,630,0,46,0,33,154,441
18:23:30,519,12,0,369,0,241,292,76,41,245,136,0,578,0,0,0,59,42,78,8,0,1293,1549,629,0,46,0,59,157,441
18:23:45,519,22,0,303,0,242,292,76,41,244,135,0,577,0,0,0,59,43,77,4,0,1289,1550,629,0,46,0,57,158,440
19:00:00,518,30,0,304,0,242,292,75,41,259,135,0,577,0,0,0,60,0,78,0,0,1288,1548,630,0,46,0,78,156,442
19:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:00:30,519,32,0,302,0,241,293,78,41,274,136,0,577,0,0,0,60,0,77,0,0,1286,1550,630,0,46,0,77,157,443
19:00:45,519,25,54,303,64,241,294,78,41,311,134,0,577,0,0,0,59,0,76,0,0,1286,1549,630,0,46,0,78,156,442
19:01:00,519,29,89,305,64,241,293,76,41,314,137,0,577,0,0,0,58,0,73,0,0,1286,1548,630,0,46,0,79,156,442
19:01:15,519,25,87,369,64,241,294,77,41,313,135,0,576,0,0,0,60,0,79,0,0,1285,1547,630,0,46,0,78,157,438
19:01:30,520,19,84,368,64,242,294,77,41,313,136,0,576,0,0,0,59,37,74,0,0,1286,1548,630,0,46,0,79,156,438
19:01:45,519,15,86,368,63,241,293,76,41,313,137,0,577,0,0,0,59,44,72,0,0,1287,1548,630,0,46,0,79,157,438
19:02:00,517,9,84,367,63,241,293,78,41,313,137,0,577,0,0,0,59,45,31,44,0,1289,1548,629,0,46,0,78,154,439
19:02:15,509,11,86,368,63,241,293,78,41,313,136,0,577,0,0,0,59,45,78,44,0,1289,1549,629,0,46,0,78,156,438
19:02:30,508,14,84,367,63,241,293,79,41,314,136,0,578,0,0,0,59,45,47,44,0,1289,1549,629,0,46,0,79,155,439
19:02:45,508,12,85,364,63,242,293,79,41,314,135,0,578,0,0,0,60,45,48,43,0,1287,1548,628,0,46,0,78,156,439
19:03:00,513,20,87,364,63,242,293,78,41,314,136,0,578,0,0,0,60,45,47,43,0,1286,1547,628,0,46,0,78,155,438
19:03:15,514,20,85,365,63,242,293,80,41,314,136,0,577,0,0,0,59,45,47,43,0,1285,1548,628,0,46,0,78,155,439
19:03:30,519,21,86,366,63,241,293,79,41,314,136,0,576,0,0,0,58,45,0,43,0,1285,1547,628,0,46,0,78,156,437
