,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
21:02:30,512,31,93,369,60,242,295,0,41,312,135,23,575,0,0,0,31,44,76,43,0,1314,1551,36,0,47,0,77,156,436
21:02:45,512,31,92,368,59,242,295,0,41,312,135,28,575,0,0,0,31,43,76,43,0,1318,1551,36,0,47,0,76,156,437
21:03:00,511,31,93,368,59,242,295,0,41,312,135,28,576,0,0,0,29,44,76,43,0,1316,1551,36,0,47,0,77,156,429
21:03:15,507,32,92,368,59,242,295,0,40,311,135,29,576,0,0,0,28,45,46,44,0,1317,1551,36,0,47,0,77,157,428
21:03:30,505,32,94,370,60,242,295,0,40,311,137,29,576,0,0,0,32,45,76,44,0,1320,1541,36,0,47,0,77,156,428
21:03:45,510,32,94,368,59,242,293,0,40,310,135,24,576,0,0,0,31,44,76,44,0,1317,1529,36,0,47,0,76,156,441
21:04:00,510,32,93,368,60,242,293,0,40,310,135,24,575,0,0,0,30,44,76,43,0,1316,1528,36,0,47,0,77,156,441
21:04:15,509,32,93,368,59,242,293,0,40,310,135,24,575,0,0,0,28,45,76,44,0,1299,1524,36,0,47,0,77,156,428
21:04:30,504,32,93,366,59,242,293,0,40,310,135,29,575,0,0,0,30,44,77,44,0,1285,938,36,0,47,0,78,155,436
21:04:45,509,31,93,368,60,242,293,0,40,311,135,28,575,0,0,0,31,45,77,44,0,1285,937,36,0,47,0,77,156,430
21:05:00,509,32,93,368,60,241,293,0,40,311,135,29,575,0,0,0,29,44,77,43,0,1281,937,36,0,47,0,78,159,428
21:05:15,514,31,92,367,59,241,292,0,40,310,135,24,574,0,0,0,28,45,77,43,0,1273,939,36,0,47,0,77,158,422
21:05:30,516,31,91,366,59,241,293,0,40,310,136,24,575,0,0,0,28,44,77,44,0,1277,939,36,0,47,0,78,158,421
21:05:45,514,31,91,367,60,241,293,0,40,308,134,29,575,0,0,0,30,43,77,44,0,1270,937,36,0,47,0,77,156,420
21:06:00,516,31,92,366,60,241,294,0,40,309,136,24,575,0,0,0,31,44,77,44,0,1271,937,36,0,47,0,77,157,420
21:06:15,516,31,91,366,60,240,294,0,40,310,134,23,575,0,0,0,30,44,78,44,0,1268,937,36,0,47,0,77,156,420
21:06:30,516,31,91,367,60,240,294,0,40,308,136,24,574,0,0,0,29,44,77,43,0,1264,937,36,0,47,0,78,158,420
21:06:45,515,31,91,365,60,240,294,0,40,309,135,24,574,0,0,0,32,45,77,44,0,1260,936,36,0,47,0,77,156,419
21:07:00,515,31,92,365,60,240,294,0,40,311,136,24,574,0,0,0,29,44,78,43,0,1251,937,36,0,47,0,78,157,419
21:07:15,513,31,90,364,61,240,294,0,40,311,135,23,574,0,0,0,30,45,78,43,0,1251,935,36,0,48,0,77,157,419
21:07:30,514,31,90,365,61,240,293,0,40,311,134,23,575,0,0,0,29,44,78,44,0,1256,936,36,0,48,0,77,158,419
21:07:45,514,31,90,365,62,240,293,0,40,310,136,23,575,0,0,0,31,44,77,44,0,1253,934,36,0,48,0,78,157,419
21:08:00,515,31,90,363,61,240,293,0,40,258,136,23,575,0,0,0,29,44,78,44,0,1252,935,36,0,48,0,77,156,419
21:08:15,515,31,91,365,61,240,293,0,40,258,135,23,574,0,0,0,31,45,78,43,0,1254,933,36,0,48,0,77,158,418
21:08:30,514,31,90,366,62,240,293,0,40,258,135,23,574,0,0,0,31,44,77,43,0,1250,933,36,0,48,0,77,158,418
21:08:45,515,31,91,365,62,240,293,0,40,311,135,23,574,0,0,0,28,44,77,43,0,1249,934,36,0,48,0,78,158,418
21:09:00,515,32,91,364,62,240,293,0,40,258,134,23,574,0,0,0,32,44,77,44,0,1245,935,36,24,48,0,77,157,418
21:09:15,514,32,91,364,62,240,294,0,40,258,134,23,573,0,0,0,31,44,77,43,0,1239,934,36,24,48,0,77,157,418
21:09:30,515,32,90,363,62,240,293,0,40,258,135,23,573,0,0,0,29,44,77,43,0,1238,934,36,24,48,0,77,158,418
21:09:45,515,31,91,364,62,240,292,0,40,258,135,23,573,0,0,0,30,45,77,45,0,1236,934,36,24,48,0,78,159,418
21:10:00,516,32,91,366,62,240,292,0,40,258,134,23,573,0,0,0,30,44,78,44,0,1235,934,36,24,48,0,77,158,418
21:10:15,515,19,91,364,62,240,292,0,40,258,136,23,573,0,0,0,8,44,79,44,0,1229,933,36,24,48,0,77,157,418
21:10:30,254,18,82,363,62,240,292,0,40,258,135,23,573,0,0,0,0,44,79,44,0,1229,933,36,23,48,0,77,156,418
21:10:45,254,16,91,368,62,239,292,0,40,258,134,28,572,0,0,0,0,45,78,44,0,1228,933,36,23,48,0,70,155,419
21:11:00,254,17,89,365,62,240,293,0,40,262,134,23,571,0,0,0,0,45,79,43,0,1229,932,36,23,48,0,77,158,418
21:11:15,254,15,92,365,62,239,293,0,40,262,134,23,572,0,0,0,0,44,78,43,0,1222,932,36,23,48,0,75,156,419
21:11:30,254,12,91,365,62,239,293,0,40,262,134,23,570,0,0,0,0,45,79,44,0,1223,933,36,23,48,0,75,158,418
21:11:45,254,18,91,365,62,239,293,0,40,262,135,28,570,0,0,0,0,45,77,44,0,1220,933,36,23,48,0,76,157,419
21:12:00,255,20,92,364,62,239,293,0,40,262,135,23,570,0,0,0,0,44,78,44,0,1217,932,36,23,48,0,77,157,419
21:12:15,254,13,84,364,62,239,293,0,40,262,134,23,568,0,0,0,0,44,79,44,0,1213,932,36,23,48,0,76,156,419
21:12:30,254,13,82,365,62,240,293,0,41,262,134,23,569,0,0,0,0,44,78,44,0,1211,931,36,23,48,0,70,155,418
21:12:45,255,16,90,365,62,240,292,47,41,262,135,28,569,0,0,0,0,45,78,44,0,1211,931,36,23,47,0,74,158,418
21:13:00,254,12,93,367,62,240,292,78,41,262,134,28,568,0,0,0,0,44,78,45,0,1210,930,36,23,47,0,74,157,419
21:13:15,254,13,92,366,62,240,292,78,41,262,136,23,565,0,0,0,56,44,71,44,0,1210,929,36,23,47,0,70,157,419
21:13:30,254,19,91,366,62,240,292,78,41,262,136,23,565,0,0,0,57,44,71,45,0,1210,929,36,23,47,0,76,158,419
21:13:45,254,19,92,365,62,240,292,78,41,311,134,28,563,0,0,0,56,45,72,43,0,1110,935,36,23,48,0,77,158,419
21:14:00,255,13,93,366,62,239,292,78,41,311,134,23,562,0,0,0,58,44,73,44,0,1113,936,36,23,48,0,76,156,419
21:14:15,255,15,92,364,62,240,292,77,41,311,88,23,568,0,0,0,57,44,77,43,0,641,935,36,23,48,0,76,157,418
21:14:30,254,20,94,363,62,239,292,78,41,310,89,23,568,0,0,0,57,44,77,45,0,641,937,36,0,48,0,77,158,418
21:14:45,255,11,91,363,62,240,292,79,41,311,89,28,568,0,0,0,57,44,77,44,0,642,936,36,0,47,0,77,157,418
